종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201P8222","코스피200 C 201908 222.5","52.25","3.85","52.25","52.25","52.25","32.00","52.25","22","287.0","22"
"201P8225","코스피200 C 201908 225.0",,,,,,"11.40","49.75","0","0.0","809"
"201P8227","코스피200 C 201908 227.5",,,,,,"11.40","47.25","0","0.0","0"
"201P8230","코스피200 C 201908 230.0",,,,,,"11.40","44.75","0","0.0","7"
"201P8232","코스피200 C 201908 232.5",,,,,,"11.40","42.25","0","0.0","0"
"201P8235","코스피200 C 201908 235.0",,,,,,"11.40","39.75","0","0.0","1"
"201P8237","코스피200 C 201908 237.5",,,,,,"11.40","37.25","0","0.0","0"
"201P8240","코스피200 C 201908 240.0",,,,,,"11.40","34.75","0","0.0","71"
"201P8242","코스피200 C 201908 242.5",,,,,,"11.40","32.25","0","0.0","3"
"201P8245","코스피200 C 201908 245.0",,,,,,"11.40","29.75","0","0.0","18"
"201P8247","코스피200 C 201908 247.5",,,,,,"11.40","27.25","0","0.0","0"
"201P8250","코스피200 C 201908 250.0",,,,,,"11.40","24.75","0","0.0","2"
"201P8252","코스피200 C 201908 252.5",,,,,,"11.40","22.25","0","0.0","2"
"201P8255","코스피200 C 201908 255.0",,,,,,"11.40","19.75","0","0.0","5"
"201P8257","코스피200 C 201908 257.5","17.75","3.80","16.95","17.85","16.95","20.00","17.75","15","65.0","86"
"201P8260","코스피200 C 201908 260.0","15.05","3.55","13.00","15.50","13.00","15.00","15.05","65","230.0","169"
"201P8262","코스피200 C 201908 262.5","13.00","3.53","10.70","13.00","10.70","17.00","13.00","23","68.0","227"
"201P8265","코스피200 C 201908 265.0","10.70","3.46","8.50","10.95","8.50","15.50","10.70","64","154.0","1953"
"201P8267","코스피200 C 201908 267.5","8.20","2.79","6.59","8.76","6.46","13.00","8.20","485","899.0","1147"
"201P8270","코스피200 C 201908 270.0","6.20","2.39","4.82","6.77","4.67","12.50","6.20","5546","7768.0","5956"
"201P8272","코스피200 C 201908 272.5","4.43","1.89","3.30","4.96","3.17","12.00","4.43","42511","39846.0","17889"
"201P8275","코스피200 C 201908 275.0","2.97","1.40","2.15","3.41","2.00","11.60","2.97","95113","61365.0","23727"
"201P8277","코스피200 C 201908 277.5","1.85","0.95","1.28","2.20","1.17","11.40","1.85","155410","62361.0","28387"
"201P8280","코스피200 C 201908 280.0","1.06","0.59","0.71","1.33","0.63","11.20","1.06","184319","43918.0","36002"
"201P8282","코스피200 C 201908 282.5","0.57","0.34","0.36","0.74","0.32","11.10","0.57","193124","24445.0","52078"
"201P8285","코스피200 C 201908 285.0","0.29","0.18","0.17","0.39","0.15","11.10","0.29","156996","9979.0","46934"
"201P8287","코스피200 C 201908 287.5","0.14","0.09","0.08","0.20","0.07","11.10","0.14","114954","3495.0","51258"
"201P8290","코스피200 C 201908 290.0","0.07","0.04","0.04","0.10","0.03","11.40","0.07","97473","1377.0","41073"
"201P8292","코스피200 C 201908 292.5","0.03","0.02","0.02","0.05","0.01","11.40","0.03","39058","293.0","29377"
"201P8295","코스피200 C 201908 295.0","0.02","0.01","0.01","0.03","0.01","12.30","0.02","16255","69.0","26678"
"201P8297","코스피200 C 201908 297.5","0.01","0.00","0.01","0.02","0.01","12.60","0.01","9990","25.0","23065"
"201P8300","코스피200 C 201908 300.0","0.01","0.00","0.01","0.01","0.01","13.80","0.01","382","1.0","7489"
"201P8302","코스피200 C 201908 302.5","0.01","0.00","0.01","0.01","0.01","15.80","0.01","1","0.0","2765"
"201P8305","코스피200 C 201908 305.0",,,,,,"11.40","0.01","0","0.0","3193"
"201P8307","코스피200 C 201908 307.5","0.01","0.00","0.01","0.01","0.01","17.70","0.01","3","0.0","3333"
"201P8310","코스피200 C 201908 310.0","0.01","0.00","0.01","0.01","0.01","18.80","0.01","6","0.0","1094"
"201P8312","코스피200 C 201908 312.5","0.01","0.00","0.01","0.01","0.01","19.80","0.01","2","0.0","330"
"201P8315","코스피200 C 201908 315.0",,,,,,"11.40","0.01","0","0.0","427"
"201P8317","코스피200 C 201908 317.5",,,,,,"11.40","0.01","0","0.0","142"
"201P8320","코스피200 C 201908 320.0",,,,,,"11.40","0.01","0","0.0","173"
"201P8322","코스피200 C 201908 322.5",,,,,,"11.40","0.01","0","0.0","36"
"201P8325","코스피200 C 201908 325.0",,,,,,"11.40","0.01","0","0.0","94"
"201P8327","코스피200 C 201908 327.5",,,,,,"11.40","0.01","0","0.0","195"
"201P8330","코스피200 C 201908 330.0",,,,,,"11.40","0.01","0","0.0","990"
"201P9195","코스피200 C 201909 195.0",,,,,,"11.40","80.00","0","0.0","556"
"201P9197","코스피200 C 201909 197.5",,,,,,"11.40","77.50","0","0.0","26"
"201P9200","코스피200 C 201909 200.0",,,,,,"11.40","75.00","0","0.0","548"
"201P9202","코스피200 C 201909 202.5",,,,,,"11.40","72.50","0","0.0","0"
"201P9205","코스피200 C 201909 205.0",,,,,,"11.40","70.00","0","0.0","1"
"201P9207","코스피200 C 201909 207.5",,,,,,"11.40","67.50","0","0.0","0"
"201P9210","코스피200 C 201909 210.0",,,,,,"11.40","65.05","0","0.0","2"
"201P9212","코스피200 C 201909 212.5",,,,,,"11.40","62.55","0","0.0","0"
"201P9215","코스피200 C 201909 215.0",,,,,,"11.40","60.05","0","0.0","0"
"201P9217","코스피200 C 201909 217.5",,,,,,"11.40","57.55","0","0.0","0"
"201P9220","코스피200 C 201909 220.0","54.00","2.80","54.00","54.00","54.00","16.00","54.00","2","27.0","38"
"201P9222","코스피200 C 201909 222.5",,,,,,"11.40","52.55","0","0.0","0"
"201P9225","코스피200 C 201909 225.0",,,,,,"11.40","50.05","0","0.0","63"
"201P9227","코스피200 C 201909 227.5",,,,,,"11.40","47.55","0","0.0","0"
"201P9230","코스피200 C 201909 230.0",,,,,,"11.40","45.05","0","0.0","0"
"201P9232","코스피200 C 201909 232.5",,,,,,"11.40","42.60","0","0.0","0"
"201P9235","코스피200 C 201909 235.0",,,,,,"11.40","40.10","0","0.0","0"
"201P9237","코스피200 C 201909 237.5",,,,,,"11.40","37.60","0","0.0","0"
"201P9240","코스피200 C 201909 240.0",,,,,,"11.40","35.10","0","0.0","25"
"201P9242","코스피200 C 201909 242.5",,,,,,"11.40","32.60","0","0.0","0"
"201P9245","코스피200 C 201909 245.0",,,,,,"11.40","30.10","0","0.0","3"
"201P9247","코스피200 C 201909 247.5",,,,,,"11.40","27.65","0","0.0","2"
"201P9250","코스피200 C 201909 250.0",,,,,,"11.40","25.15","0","0.0","1703"
"201P9252","코스피200 C 201909 252.5",,,,,,"11.40","22.70","0","0.0","2"
"201P9255","코스피200 C 201909 255.0",,,,,,"11.40","20.30","0","0.0","15"
"201P9257","코스피200 C 201909 257.5",,,,,,"11.40","17.95","0","0.0","2"
"201P9260","코스피200 C 201909 260.0","14.90","1.70","14.90","14.90","14.90","14.50","14.90","1","4.0","1056"
"201P9262","코스피200 C 201909 262.5",,,,,,"11.40","13.45","0","0.0","13"
"201P9265","코스피200 C 201909 265.0","11.25","2.01","10.90","11.25","10.90","13.50","11.25","3","8.0","3385"
"201P9267","코스피200 C 201909 267.5","9.36","2.29","9.35","9.36","9.35","13.30","9.36","2","5.0","59"
"201P9270","코스피200 C 201909 270.0","8.37","2.40","7.13","8.67","6.90","12.80","8.37","34","68.0","6324"
"201P9272","코스피200 C 201909 272.5","6.72","2.02","5.15","7.00","5.15","12.50","6.72","114","178.0","668"
"201P9275","코스피200 C 201909 275.0","5.26","1.78","3.80","5.64","3.80","12.10","5.26","278","310.0","3424"
"201P9277","코스피200 C 201909 277.5","4.01","1.48","2.80","4.35","2.80","11.80","4.01","180","161.0","1060"
"201P9280","코스피200 C 201909 280.0","2.97","1.14","2.30","3.23","2.14","11.70","2.97","1004","737.0","4583"
"201P9282","코스피200 C 201909 282.5","2.07","0.89","1.50","2.33","1.48","11.30","2.07","1167","538.0","2399"
"201P9285","코스피200 C 201909 285.0","1.42","0.64","1.01","1.64","0.99","11.10","1.42","2378","749.0","11898"
"201P9287","코스피200 C 201909 287.5","0.99","0.49","0.67","1.12","0.64","11.10","0.99","2504","542.0","3862"
"201P9290","코스피200 C 201909 290.0","0.63","0.32","0.40","0.75","0.40","11.10","0.63","5195","736.0","11158"
"201P9292","코스피200 C 201909 292.5","0.40","0.20","0.25","0.48","0.24","10.90","0.40","3074","289.0","6668"
"201P9295","코스피200 C 201909 295.0","0.26","0.14","0.15","0.31","0.15","10.90","0.26","2053","115.0","7321"
"201P9297","코스피200 C 201909 297.5","0.17","0.10","0.09","0.19","0.09","11.20","0.17","1496","55.0","2470"
"201P9300","코스피200 C 201909 300.0","0.11","0.07","0.05","0.12","0.05","11.20","0.11","1699","44.0","5723"
"201P9302","코스피200 C 201909 302.5","0.07","0.04","0.03","0.08","0.03","11.40","0.07","571","7.0","1624"
"201P9305","코스피200 C 201909 305.0","0.03","0.02","0.01","0.05","0.01","11.10","0.03","496","4.0","6374"
"201P9307","코스피200 C 201909 307.5","0.03","0.01","0.02","0.03","0.02","11.80","0.03","176","1.0","892"
"201P9310","코스피200 C 201909 310.0","0.02","0.01","0.01","0.02","0.01","11.90","0.02","346","1.0","5204"
"201P9312","코스피200 C 201909 312.5","0.01","0.00","0.01","0.01","0.01","11.80","0.01","63","0.0","427"
"201P9315","코스피200 C 201909 315.0","0.01","0.00","0.01","0.01","0.01","12.40","0.01","3","0.0","2632"
"201P9317","코스피200 C 201909 317.5",,,,,,"11.40","0.01","0","0.0","501"
"201P9320","코스피200 C 201909 320.0",,,,,,"11.40","0.01","0","0.0","1446"
"201P9322","코스피200 C 201909 322.5",,,,,,"11.40","0.01","0","0.0","166"
"201P9325","코스피200 C 201909 325.0",,,,,,"11.40","0.01","0","0.0","738"
"201P9327","코스피200 C 201909 327.5",,,,,,"11.40","0.01","0","0.0","415"
"201P9330","코스피200 C 201909 330.0","0.01","0.00","0.01","0.01","0.01","16.30","0.01","2","0.0","1270"
"201P9332","코스피200 C 201909 332.5",,,,,,"11.40","0.01","0","0.0","525"
"201P9335","코스피200 C 201909 335.0",,,,,,"11.40","0.01","0","0.0","1304"
"201P9337","코스피200 C 201909 337.5",,,,,,"11.40","0.01","0","0.0","704"
"201P9340","코스피200 C 201909 340.0",,,,,,"11.40","0.01","0","0.0","929"
"201P9342","코스피200 C 201909 342.5",,,,,,"11.40","0.01","0","0.0","430"
"201P9345","코스피200 C 201909 345.0",,,,,,"11.40","0.01","0","0.0","758"
"201P9347","코스피200 C 201909 347.5",,,,,,"11.40","0.01","0","0.0","92"
"201P9350","코스피200 C 201909 350.0",,,,,,"11.40","0.01","0","0.0","359"
"201P9352","코스피200 C 201909 352.5",,,,,,"11.40","0.01","0","0.0","112"
"201P9355","코스피200 C 201909 355.0",,,,,,"11.40","0.01","0","0.0","1226"
"201P9357","코스피200 C 201909 357.5",,,,,,"11.40","0.01","0","0.0","426"
"201P9360","코스피200 C 201909 360.0",,,,,,"11.40","0.01","0","0.0","1386"
"201P9362","코스피200 C 201909 362.5","0.01","0.00","0.01","0.01","0.01","24.10","0.01","1","0.0","402"
"201P9365","코스피200 C 201909 365.0","0.01","0.00","0.01","0.01","0.01","24.40","0.01","2","0.0","10680"
"201PA222","코스피200 C 201910 222.5",,,,,,"11.40","52.20","0","0.0","0"
"201PA225","코스피200 C 201910 225.0",,,,,,"11.40","49.70","0","0.0","0"
