종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201H2227","코스피200 C 201302 227.5","29.85","-0.05","28.75","31.70","28.75","3.00","29.85","21","321.0","1021"
"201H2230","코스피200 C 201302 230.0","27.20","0.00","26.60","29.20","25.95","3.00","27.20","62","858.0","267"
"201H2232","코스피200 C 201302 232.5","24.95","-0.60","26.70","26.70","24.90","3.00","24.95","34","430.0","117"
"201H2235","코스피200 C 201302 235.0","22.35","-0.65","23.15","23.90","22.35","3.00","22.35","37","422.0","116"
"201H2237","코스피200 C 201302 237.5","19.95","0.20","21.55","21.55","19.95","3.00","19.95","33","337.0","149"
"201H2240","코스피200 C 201302 240.0","17.30","-0.70","18.00","18.80","17.30","3.00","17.30","30","268.0","203"
"201H2242","코스피200 C 201302 242.5","15.05","-0.50","15.20","16.75","13.80","3.00","15.05","8","62.0","155"
"201H2245","코스피200 C 201302 245.0","12.85","-0.25","13.10","14.30","11.10","8.00","12.85","208","1310.0","469"
"201H2247","코스피200 C 201302 247.5","10.40","-0.30","10.75","11.90","8.90","8.00","10.40","51","259.0","276"
"201H2250","코스피200 C 201302 250.0","8.20","-0.30","8.90","9.75","6.60","12.00","8.20","1216","4727.0","1383"
"201H2252","코스피200 C 201302 252.5","6.15","-0.20","6.75","7.65","4.70","13.00","6.15","3967","11510.0","2152"
"201H2255","코스피200 C 201302 255.0","4.30","-0.20","4.80","5.65","3.15","13.00","4.30","18438","38001.0","5734"
"201H2257","코스피200 C 201302 257.5","2.74","-0.22","3.20","3.90","1.94","12.50","2.74","114551","146860.0","14175"
"201H2260","코스피200 C 201302 260.0","1.62","-0.16","1.92","2.46","1.10","12.50","1.62","223389","185306.0","19073"
"201H2262","코스피200 C 201302 262.5","0.87","-0.14","1.08","1.42","0.58","12.40","0.87","237308","105490.0","25479"
"201H2265","코스피200 C 201302 265.0","0.44","-0.08","0.55","0.76","0.28","12.60","0.44","280533","62997.0","36565"
