종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201H9217","코스피200 C 201309 217.5","31.25","-0.10","31.25","31.25","31.25","16.00","31.25","1","16.0","580"
"201H9220","코스피200 C 201309 220.0","28.45","-0.65","28.45","28.45","28.25","3.00","28.45","4","57.0","456"
"201H9222","코스피200 C 201309 222.5","25.90","-0.75","25.90","25.90","25.90","3.00","25.90","1","13.0","26"
"201H9225","코스피200 C 201309 225.0","23.65","-0.55","23.65","23.65","23.65","8.00","23.65","2","24.0","326"
"201H9227","코스피200 C 201309 227.5","21.25","-0.55","21.25","21.25","21.25","3.00","21.25","3","32.0","230"
"201H9230","코스피200 C 201309 230.0","19.40","-0.10","18.85","19.40","17.90","16.00","19.40","12","111.0","459"
"201H9232","코스피200 C 201309 232.5","16.30","-0.65","16.60","16.60","16.30","3.00","16.30","6","49.0","314"
"201H9235","코스피200 C 201309 235.0","14.20","-0.10","13.45","14.20","13.40","3.00","14.20","8","54.0","601"
"201H9237","코스피200 C 201309 237.5","11.80","-0.40","11.85","11.85","11.10","13.00","11.80","28","161.0","566"
"201H9240","코스피200 C 201309 240.0","10.00","-0.40","9.80","10.00","8.90","14.00","10.00","104","493.0","1733"
"201H9242","코스피200 C 201309 242.5","7.95","-0.20","7.60","7.95","6.90","14.00","7.95","553","2070.0","1749"
"201H9245","코스피200 C 201309 245.0","6.20","-0.10","5.80","6.20","5.20","14.30","6.20","3803","10745.0","6990"
"201H9247","코스피200 C 201309 247.5","4.50","-0.15","4.20","4.50","3.70","13.50","4.50","10174","20961.0","10279"
"201H9250","코스피200 C 201309 250.0","3.10","-0.15","2.90","3.10","2.50","13.10","3.10","49550","69489.0","18692"
"201H9252","코스피200 C 201309 252.5","2.04","-0.10","1.89","2.04","1.57","13.00","2.04","82968","76031.0","16944"
"201H9255","코스피200 C 201309 255.0","1.23","-0.12","1.15","1.25","0.93","12.70","1.23","104955","57969.0","25096"
"201H9257","코스피200 C 201309 257.5","0.68","-0.11","0.67","0.72","0.52","12.30","0.68","87612","27277.0","26936"
"201H9260","코스피200 C 201309 260.0","0.35","-0.08","0.34","0.39","0.28","12.10","0.35","72476","12012.0","36247"
"201H9262","코스피200 C 201309 262.5","0.19","-0.03","0.18","0.21","0.14","12.30","0.19","48768","4236.0","30205"
"201H9265","코스피200 C 201309 265.0","0.10","-0.02","0.10","0.11","0.08","12.60","0.10","26684","1254.0","29051"
"201H9267","코스피200 C 201309 267.5","0.06","-0.01","0.06","0.06","0.04","13.10","0.06","18913","500.0","15013"
"201H9270","코스피200 C 201309 270.0","0.04","0.00","0.03","0.04","0.02","13.60","0.04","9567","145.0","16440"
"201H9272","코스피200 C 201309 272.5","0.02","0.00","0.02","0.03","0.01","13.80","0.02","12613","126.0","9397"
"201H9275","코스피200 C 201309 275.0","0.01","0.00","0.01","0.02","0.01","14.10","0.01","234","2.0","11818"
"201H9277","코스피200 C 201309 277.5","0.01","0.00","0.01","0.01","0.01","15.30","0.01","3067","15.0","3661"
"201H9280","코스피200 C 201309 280.0","0.01","0.00","0.01","0.01","0.01","16.40","0.01","1752","9.0","11966"
"201HA227","코스피200 C 201310 227.5",,,,,,"13.00","22.35","0","0.0","41"
"201HA230","코스피200 C 201310 230.0","19.75","-0.40","19.75","19.75","19.75","8.00","19.75","1","10.0","9"
"201HA232","코스피200 C 201310 232.5",,,,,,"13.00","17.65","0","0.0","1"
"201HA235","코스피200 C 201310 235.0",,,,,,"13.00","15.40","0","0.0","10"
"201HA237","코스피200 C 201310 237.5","13.10","-1.20","13.10","13.10","13.10","13.50","13.10","1","7.0","12"
"201HA240","코스피200 C 201310 240.0",,,,,,"13.00","11.20","0","0.0","28"
"201HA242","코스피200 C 201310 242.5","9.00","0.00","9.00","9.00","9.00","13.50","9.00","1","5.0","102"
"201HA245","코스피200 C 201310 245.0","7.90","0.00","7.10","7.95","7.10","13.50","7.90","41","155.0","291"
"201HA247","코스피200 C 201310 247.5","6.35","-0.30","5.75","6.35","5.70","13.50","6.35","293","897.0","204"
"201HA250","코스피200 C 201310 250.0","4.95","-0.45","4.75","5.00","4.40","13.30","4.95","286","671.0","817"
"201HA252","코스피200 C 201310 252.5","3.90","-0.15","3.70","3.90","3.35","13.40","3.90","210","378.0","627"
"201HA255","코스피200 C 201310 255.0","2.85","-0.20","2.74","2.85","2.45","13.10","2.85","699","931.0","1081"
"201HA257","코스피200 C 201310 257.5","2.06","-0.13","1.98","2.06","1.75","12.90","2.06","824","779.0","1097"
"201HA260","코스피200 C 201310 260.0","1.45","-0.11","1.40","1.45","1.22","12.80","1.45","1305","882.0","2339"
"201HA262","코스피200 C 201310 262.5","0.99","-0.06","0.96","0.99","0.83","12.70","0.99","1770","816.0","2824"
"201HA265","코스피200 C 201310 265.0","0.65","-0.13","0.65","0.66","0.55","12.70","0.65","2089","637.0","5456"
"201HB227","코스피200 C 201311 227.5",,,,,,"13.00","23.25","0","0.0","4"
"201HB230","코스피200 C 201311 230.0","21.00","-1.40","21.00","21.00","21.00","15.00","21.00","1","11.0","10"
"201HB232","코스피200 C 201311 232.5",,,,,,"13.00","18.75","0","0.0","3"
"201HB235","코스피200 C 201311 235.0",,,,,,"13.00","16.65","0","0.0","2"
"201HB237","코스피200 C 201311 237.5",,,,,,"13.00","14.60","0","0.0","2"
"201HB240","코스피200 C 201311 240.0","13.20","-0.65","13.20","13.20","13.20","14.00","13.20","1","7.0","4"
"201HB242","코스피200 C 201311 242.5","11.25","-1.20","11.25","11.25","11.25","14.50","11.25","1","6.0","3"
"201HB245","코스피200 C 201311 245.0","9.75","-0.50","9.75","9.75","9.75","14.50","9.75","2","10.0","24"
"201HB247","코스피200 C 201311 247.5","8.25","-0.40","8.15","8.30","7.95","14.10","8.25","8","33.0","29"
"201HB250","코스피200 C 201311 250.0","6.90","-0.25","6.80","6.90","6.80","14.10","6.90","3","10.0","47"
"201HB252","코스피200 C 201311 252.5","5.65","-0.40","5.50","5.65","5.50","13.90","5.65","2","6.0","66"
"201HB255","코스피200 C 201311 255.0","4.70","-0.10","4.45","4.70","4.45","14.00","4.70","4","9.0","35"
"201HB257","코스피200 C 201311 257.5","3.90","-0.25","3.65","3.90","3.50","13.80","3.90","22","40.0","268"
"201HB260","코스피200 C 201311 260.0","3.10","0.00","2.89","3.10","2.79","13.60","3.10","53","77.0","172"
"201HB262","코스피200 C 201311 262.5","2.44","-0.18","2.30","2.44","2.18","13.60","2.44","25","29.0","75"
"201HB265","코스피200 C 201311 265.0","1.89","-0.03","1.75","1.89","1.68","13.60","1.89","156","140.0","216"
"201HC215","코스피200 C 201312 215.0","35.25","-0.80","35.05","35.25","35.05","8.00","35.25","7","123.0","242"
"201HC220","코스피200 C 201312 220.0","31.50","0.00","31.50","31.50","31.50","16.00","31.50","1","16.0","23"
"201HC225","코스피200 C 201312 225.0",,,,,,"13.00","26.30","0","0.0","80"
"201HC230","코스피200 C 201312 230.0",,,,,,"13.00","21.80","0","0.0","245"
"201HC235","코스피200 C 201312 235.0","18.35","-0.25","18.35","18.35","18.35","15.00","18.35","1","9.0","485"
"201HC240","코스피200 C 201312 240.0","14.85","-0.05","14.15","14.85","14.15","15.30","14.85","5","36.0","636"
"201HC245","코스피200 C 201312 245.0","11.50","-0.10","11.00","11.50","11.00","14.80","11.50","2","11.0","625"
"201HC250","코스피200 C 201312 250.0","8.65","-0.05","8.20","8.65","8.20","14.50","8.65","11","46.0","849"
"201HC255","코스피200 C 201312 255.0","6.30","-0.05","5.95","6.30","5.95","14.40","6.30","6","18.0","1602"
"201HC260","코스피200 C 201312 260.0","4.45","-0.15","4.20","4.45","4.05","14.30","4.45","60","127.0","4934"
"201HC265","코스피200 C 201312 265.0","3.00","-0.10","2.90","3.05","2.70","14.10","3.00","363","522.0","2396"
"301H9217","코스피200 P 201309 217.5","0.05","-0.01","0.06","0.08","0.05","22.80","0.05","14594","482.0","48810"
"301H9220","코스피200 P 201309 220.0","0.07","-0.01","0.08","0.10","0.07","22.20","0.07","16851","704.0","22292"
"301H9222","코스피200 P 201309 222.5","0.08","-0.02","0.11","0.12","0.08","20.70","0.08","14244","761.0","17346"
"301H9225","코스피200 P 201309 225.0","0.11","-0.02","0.14","0.17","0.11","19.90","0.11","13637","977.0","17681"
"301H9227","코스피200 P 201309 227.5","0.16","-0.01","0.19","0.22","0.16","19.20","0.16","15180","1415.0","17797"
