종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201NB220","코스피200 C 201811 220.0",,,,,,"21.80","50.10","0","0.0","0"
"201NB222","코스피200 C 201811 222.5",,,,,,"21.80","47.60","0","0.0","0"
"201NB225","코스피200 C 201811 225.0",,,,,,"21.80","45.10","0","0.0","0"
"201NB227","코스피200 C 201811 227.5",,,,,,"21.80","42.60","0","0.0","16"
"201NB230","코스피200 C 201811 230.0",,,,,,"21.80","40.10","0","0.0","0"
"201NB232","코스피200 C 201811 232.5",,,,,,"21.80","37.60","0","0.0","17"
"201NB235","코스피200 C 201811 235.0",,,,,,"21.80","35.10","0","0.0","76"
"201NB237","코스피200 C 201811 237.5",,,,,,"21.80","32.60","0","0.0","0"
"201NB240","코스피200 C 201811 240.0",,,,,,"21.80","30.10","0","0.0","2"
"201NB242","코스피200 C 201811 242.5",,,,,,"21.80","27.60","0","0.0","3"
"201NB245","코스피200 C 201811 245.0","24.70","-0.85","25.30","25.30","24.70","3.00","24.70","27","170.0","21"
"201NB247","코스피200 C 201811 247.5","21.50","-2.45","21.50","21.50","21.50","48.00","21.50","1","5.0","69"
"201NB250","코스피200 C 201811 250.0","17.90","-4.65","19.65","20.35","17.90","32.00","17.90","117","572.0","379"
"201NB252","코스피200 C 201811 252.5","17.60","-2.80","17.60","17.60","17.60","32.00","17.60","1","4.0","68"
"201NB255","코스피200 C 201811 255.0","14.55","-3.10","15.00","15.40","12.20","36.00","14.55","97","362.0","277"
"201NB257","코스피200 C 201811 257.5","12.35","-2.80","12.85","12.90","10.50","3.00","12.35","198","591.0","778"
"201NB260","코스피200 C 201811 260.0","10.20","-2.35","10.75","10.75","7.57","20.00","10.20","1279","3078.0","6014"
"201NB262","코스피200 C 201811 262.5","7.78","-2.67","8.57","8.62","5.50","18.00","7.78","1304","2266.0","11346"
"201NB265","코스피200 C 201811 265.0","5.70","-2.43","6.34","6.49","3.79","20.00","5.70","10588","13224.0","20615"
"201NB267","코스피200 C 201811 267.5","3.91","-2.11","4.43","4.57","2.41","21.30","3.91","51367","40578.0","21551"
"201NB270","코스피200 C 201811 270.0","2.49","-1.58","2.81","2.99","1.41","21.50","2.49","172445","84562.0","31697"
"201NB272","코스피200 C 201811 272.5","1.43","-1.17","1.67","1.75","0.78","21.50","1.43","277943","77863.0","36984"
"201NB275","코스피200 C 201811 275.0","0.78","-0.72","0.88","0.92","0.42","21.90","0.78","411483","62265.0","54899"
"201NB277","코스피200 C 201811 277.5","0.43","-0.37","0.43","0.46","0.22","22.90","0.43","336551","26931.0","64881"
"201NB280","코스피200 C 201811 280.0","0.23","-0.20","0.21","0.24","0.12","23.80","0.23","351797","14390.0","78867"
"201NB282","코스피200 C 201811 282.5","0.13","-0.09","0.10","0.13","0.06","25.10","0.13","398303","8072.0","63910"
"201NB285","코스피200 C 201811 285.0","0.06","-0.04","0.04","0.06","0.02","25.40","0.06","157997","1723.0","88393"
"201NB287","코스피200 C 201811 287.5","0.03","-0.02","0.02","0.03","0.01","26.30","0.03","78869","441.0","78468"
"201NB290","코스피200 C 201811 290.0","0.01","-0.02","0.01","0.02","0.01","25.90","0.01","67737","199.0","78330"
"201NB292","코스피200 C 201811 292.5","0.01","-0.01","0.01","0.01","0.01","28.80","0.01","8838","32.0","74552"
"201NB295","코스피200 C 201811 295.0","0.01","0.00","0.01","0.01","0.01","31.60","0.01","13373","33.0","52848"
"201NB297","코스피200 C 201811 297.5","0.01","0.00","0.01","0.01","0.01","35.40","0.01","3665","9.0","38584"
"201NB300","코스피200 C 201811 300.0","0.01","0.00","0.01","0.01","0.01","39.70","0.01","334","1.0","38003"
"201NB302","코스피200 C 201811 302.5","0.01","0.00","0.01","0.01","0.01","42.70","0.01","81","0.0","44502"
"201NB305","코스피200 C 201811 305.0","0.01","0.00","0.01","0.01","0.01","43.70","0.01","495","1.0","48945"
"201NB307","코스피200 C 201811 307.5","0.01","0.00","0.01","0.01","0.01","46.40","0.01","12","0.0","28265"
"201NB310","코스피200 C 201811 310.0","0.01","0.00","0.01","0.01","0.01","48.60","0.01","14","0.0","35301"
"201NB312","코스피200 C 201811 312.5","0.01","0.00","0.01","0.01","0.01","52.30","0.01","2","0.0","26686"
"201NB315","코스피200 C 201811 315.0","0.01","0.00","0.01","0.01","0.01","53.40","0.01","10","0.0","12052"
"201NB317","코스피200 C 201811 317.5",,,,,,"21.80","0.01","3","0.0","9545"
"201NB320","코스피200 C 201811 320.0","0.01","0.00","0.01","0.01","0.01","58.60","0.01","983","2.0","10285"
"201NB322","코스피200 C 201811 322.5","0.01","0.00","0.01","0.01","0.01","60.90","0.01","1475","4.0","7499"
"201NB325","코스피200 C 201811 325.0",,,,,,"21.80","0.01","0","0.0","5333"
"201NB327","코스피200 C 201811 327.5",,,,,,"21.80","0.01","0","0.0","1618"
"201NB330","코스피200 C 201811 330.0",,,,,,"21.80","0.01","0","0.0","1681"
"201NB332","코스피200 C 201811 332.5","0.01","0.00","0.01","0.01","0.01","70.20","0.01","475","1.0","1148"
"201NB335","코스피200 C 201811 335.0",,,,,,"21.80","0.01","0","0.0","323"
"201NB337","코스피200 C 201811 337.5",,,,,,"21.80","0.01","0","0.0","585"
"201NB340","코스피200 C 201811 340.0",,,,,,"21.80","0.01","0","0.0","145"
"201NB342","코스피200 C 201811 342.5",,,,,,"21.80","0.01","0","0.0","30"
"201NB345","코스피200 C 201811 345.0",,,,,,"21.80","0.01","0","0.0","76"
"201NB347","코스피200 C 201811 347.5",,,,,,"21.80","0.01","0","0.0","30"
"201NB350","코스피200 C 201811 350.0",,,,,,"21.80","0.01","0","0.0","249"
"201NB352","코스피200 C 201811 352.5",,,,,,"21.80","0.01","0","0.0","39"
"201NB355","코스피200 C 201811 355.0",,,,,,"21.80","0.01","0","0.0","20"
