종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201N2272","코스피200 C 201802 272.5","61.85","-3.85","61.85","61.85","61.85","64.00","61.85","1","15.0","543"
"201N2275","코스피200 C 201802 275.0",,,,,,"13.00","58.50","0","0.0","20"
"201N2277","코스피200 C 201802 277.5",,,,,,"13.00","56.00","0","0.0","1"
"201N2280","코스피200 C 201802 280.0",,,,,,"13.00","53.50","0","0.0","6"
"201N2282","코스피200 C 201802 282.5",,,,,,"13.00","51.00","0","0.0","3"
"201N2285","코스피200 C 201802 285.0",,,,,,"13.00","48.50","0","0.0","0"
"201N2287","코스피200 C 201802 287.5",,,,,,"13.00","46.00","0","0.0","5"
"201N2290","코스피200 C 201802 290.0",,,,,,"13.00","43.50","0","0.0","3"
"201N2292","코스피200 C 201802 292.5",,,,,,"13.00","41.00","0","0.0","6"
"201N2295","코스피200 C 201802 295.0",,,,,,"13.00","38.50","0","0.0","1"
"201N2297","코스피200 C 201802 297.5",,,,,,"13.00","36.00","0","0.0","2"
"201N2300","코스피200 C 201802 300.0","34.25","-4.45","34.30","34.30","34.25","32.00","34.25","2","17.0","107"
"201N2302","코스피200 C 201802 302.5",,,,,,"13.00","31.00","0","0.0","11"
"201N2305","코스피200 C 201802 305.0","29.40","-3.80","32.00","32.00","29.40","16.00","29.40","3","23.0","61"
"201N2307","코스피200 C 201802 307.5","30.15","-0.50","30.15","30.15","30.15","40.00","30.15","1","8.0","44"
"201N2310","코스피200 C 201802 310.0","27.70","-1.95","27.70","27.70","27.70","32.00","27.70","6","44.0","303"
"201N2312","코스피200 C 201802 312.5","21.30","-4.40","21.85","21.85","21.30","3.00","21.30","2","11.0","105"
"201N2315","코스피200 C 201802 315.0","18.90","-4.60","22.50","22.70","18.90","8.00","18.90","6","31.0","214"
"201N2317","코스피200 C 201802 317.5","16.55","-4.00","20.00","20.65","16.55","3.00","16.55","38","179.0","279"
"201N2320","코스피200 C 201802 320.0","14.00","-4.50","17.50","18.40","14.00","16.00","14.00","105","402.0","1120"
"201N2322","코스피200 C 201802 322.5","11.65","-4.05","15.10","15.85","11.65","8.00","11.65","102","358.0","1561"
"201N2325","코스피200 C 201802 325.0","9.41","-4.39","12.60","13.55","8.99","17.00","9.41","351","1020.0","13334"
"201N2327","코스피200 C 201802 327.5","7.25","-4.15","10.35","11.20","6.93","15.00","7.25","446","1031.0","14848"
"201N2330","코스피200 C 201802 330.0","5.26","-3.89","8.51","9.04","5.00","14.00","5.26","21567","32814.0","24210"
"201N2332","코스피200 C 201802 332.5","3.68","-3.34","6.57","7.01","3.45","14.00","3.68","9135","10033.0","22372"
"201N2335","코스피200 C 201802 335.0","2.45","-2.71","4.75","5.13","2.24","14.00","2.45","41395","30409.0","29275"
"201N2337","코스피200 C 201802 337.5","1.52","-2.04","3.21","3.55","1.38","13.00","1.52","89950","48678.0","37222"
"201N2340","코스피200 C 201802 340.0","0.88","-1.41","2.05","2.30","0.80","13.00","0.88","202322","68672.0","50409"
"201N2342","코스피200 C 201802 342.5","0.48","-0.90","1.19","1.38","0.44","13.00","0.48","283200","55229.0","54280"
"201N2345","코스피200 C 201802 345.0","0.25","-0.51","0.64","0.76","0.23","13.00","0.25","335947","36277.0","70608"
"201N2347","코스피200 C 201802 347.5","0.13","-0.25","0.32","0.39","0.12","14.00","0.13","285067","15532.0","50774"
"201N2350","코스피200 C 201802 350.0","0.07","-0.12","0.15","0.20","0.06","14.00","0.07","267954","7096.0","52715"
"201N2352","코스피200 C 201802 352.5","0.03","-0.08","0.08","0.10","0.03","14.00","0.03","222743","3098.0","55410"
"201N2355","코스피200 C 201802 355.0","0.02","-0.03","0.04","0.06","0.01","15.00","0.02","132022","947.0","46539"
"201N2357","코스피200 C 201802 357.5","0.01","-0.02","0.02","0.03","0.01","15.00","0.01","62555","247.0","41190"
"201N2360","코스피200 C 201802 360.0","0.01","-0.01","0.01","0.01","0.01","17.00","0.01","23856","64.0","33889"
