종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201NA247","코스피200 C 201810 247.5","52.05","-0.90","52.05","52.05","52.05","32.00","52.05","1","13.0","204"
"201NA250","코스피200 C 201810 250.0","49.50","-1.95","49.50","49.50","49.50","32.00","49.50","1","12.0","206"
"201NA252","코스피200 C 201810 252.5",,,,,,"9.30","47.80","0","0.0","0"
"201NA255","코스피200 C 201810 255.0",,,,,,"9.30","45.30","0","0.0","0"
"201NA257","코스피200 C 201810 257.5",,,,,,"9.30","42.80","0","0.0","0"
"201NA260","코스피200 C 201810 260.0",,,,,,"9.30","40.30","0","0.0","0"
"201NA262","코스피200 C 201810 262.5",,,,,,"9.30","37.80","0","0.0","5"
"201NA265","코스피200 C 201810 265.0",,,,,,"9.30","35.30","0","0.0","4"
"201NA267","코스피200 C 201810 267.5",,,,,,"9.30","32.80","0","0.0","8"
"201NA270","코스피200 C 201810 270.0","29.55","-0.75","29.55","29.55","29.55","16.00","29.55","1","7.0","96"
"201NA272","코스피200 C 201810 272.5",,,,,,"9.30","27.80","0","0.0","55"
"201NA275","코스피200 C 201810 275.0","24.65","-1.90","24.65","24.65","24.65","3.00","24.65","1","6.0","23"
"201NA277","코스피200 C 201810 277.5","22.40","-0.60","22.40","22.40","22.40","16.00","22.40","1","6.0","57"
"201NA280","코스피200 C 201810 280.0","19.75","-0.90","19.75","19.75","19.75","3.00","19.75","1","5.0","533"
"201NA282","코스피200 C 201810 282.5","18.50","-0.50","18.50","18.50","18.50","3.00","18.50","1","5.0","186"
"201NA285","코스피200 C 201810 285.0","15.70","0.20","15.70","15.70","15.70","3.00","15.70","2","8.0","300"
"201NA287","코스피200 C 201810 287.5","12.45","-0.65","12.10","12.45","12.10","8.00","12.45","2","6.0","684"
"201NA290","코스피200 C 201810 290.0","10.30","-0.50","11.75","11.75","9.46","8.00","10.30","245","683.0","3584"
"201NA292","코스피200 C 201810 292.5","8.00","-0.31","8.85","9.40","7.15","11.00","8.00","511","1004.0","9065"
