종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201K2210","코스피200 C 201502 210.0","37.15","-1.35","38.20","38.20","36.60","160.00",,"76","1414.0","0"
"201K2212","코스피200 C 201502 212.5","34.75","-1.75","34.75","34.75","34.75","64.00",,"1","17.0","0"
"201K2215","코스피200 C 201502 215.0","32.00","-1.30","32.00","32.00","32.00","128.00",,"1","16.0","0"
"201K2217","코스피200 C 201502 217.5","29.25","-1.55","29.25","29.25","29.25","64.00",,"1","15.0","0"
"201K2220","코스피200 C 201502 220.0","26.95","-1.50","27.15","27.20","26.95","3.00",,"63","856.0","0"
"201K2222","코스피200 C 201502 222.5","24.60","-1.40","25.35","25.35","24.45","64.00",,"11","136.0","0"
"201K2225","코스피200 C 201502 225.0","22.35","-1.65","22.00","22.35","21.60","64.00",,"49","546.0","0"
"201K2227","코스피200 C 201502 227.5","19.75","-1.55","19.75","19.75","19.75","64.00",,"1","10.0","0"
"201K2230","코스피200 C 201502 230.0","17.00","-1.50","17.00","17.00","16.55","3.00",,"6","50.0","0"
"201K2232","코스피200 C 201502 232.5","14.85","-1.35","14.75","14.85","14.75","64.00",,"4","30.0","0"
"201K2235","코스피200 C 201502 235.0","12.40","-1.10","12.00","12.50","11.45","48.00",,"33","199.0","0"
"201K2237","코스피200 C 201502 237.5","9.80","-1.15","10.00","10.00","8.80","3.00",,"27","128.0","0"
"201K2240","코스피200 C 201502 240.0","6.95","-1.50","8.60","8.60","6.35","3.00",,"397","1391.0","0"
"201K2242","코스피200 C 201502 242.5","4.55","-1.40","6.05","6.05","3.80","16.00",,"6442","14876.0","0"
"201K2245","코스피200 C 201502 245.0","2.07","-1.53","3.60","3.65","1.40","4.00",,"215585","223450.0","0"
"201K2247","코스피200 C 201502 247.5","0.08","-1.35","1.34","1.41","0.05","4.00",,"882474","140741.0","0"
"201K2250","코스피200 C 201502 250.0","0.01","-0.25","0.15","0.18","0.01","10.00",,"430739","10213.0","0"
"201K2252","코스피200 C 201502 252.5","0.01","-0.02","0.02","0.02","0.01","18.00",,"61810","388.0","0"
