종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201R6140","코스피200 C 202106 140.0",,,,,,"64.00","284.40","0","0.0","1345"
"201R6142","코스피200 C 202106 142.5",,,,,,"64.00","281.90","0","0.0","0"
"201R6145","코스피200 C 202106 145.0",,,,,,"64.00","279.40","0","0.0","0"
"201R6147","코스피200 C 202106 147.5",,,,,,"64.00","276.90","0","0.0","0"
"201R6150","코스피200 C 202106 150.0",,,,,,"64.00","274.40","0","0.0","1"
"201R6152","코스피200 C 202106 152.5",,,,,,"64.00","271.90","0","0.0","0"
"201R6155","코스피200 C 202106 155.0",,,,,,"64.00","269.40","0","0.0","0"
"201R6157","코스피200 C 202106 157.5",,,,,,"64.00","266.90","0","0.0","0"
"201R6160","코스피200 C 202106 160.0",,,,,,"64.00","264.40","0","0.0","0"
"201R6162","코스피200 C 202106 162.5",,,,,,"64.00","261.90","0","0.0","0"
"201R6165","코스피200 C 202106 165.0",,,,,,"64.00","259.40","0","0.0","0"
"201R6167","코스피200 C 202106 167.5",,,,,,"64.00","256.90","0","0.0","0"
"201R6170","코스피200 C 202106 170.0",,,,,,"64.00","254.40","0","0.0","0"
"201R6172","코스피200 C 202106 172.5",,,,,,"64.00","251.90","0","0.0","0"
"201R6175","코스피200 C 202106 175.0",,,,,,"64.00","249.40","0","0.0","900"
"201R6177","코스피200 C 202106 177.5",,,,,,"64.00","246.90","0","0.0","0"
"201R6180","코스피200 C 202106 180.0",,,,,,"64.00","244.40","0","0.0","0"
"201R6182","코스피200 C 202106 182.5",,,,,,"64.00","241.90","0","0.0","0"
"201R6185","코스피200 C 202106 185.0",,,,,,"64.00","239.40","0","0.0","0"
"201R6187","코스피200 C 202106 187.5",,,,,,"64.00","236.90","0","0.0","1"
"201R6190","코스피200 C 202106 190.0",,,,,,"64.00","234.40","0","0.0","0"
"201R6192","코스피200 C 202106 192.5",,,,,,"64.00","231.90","0","0.0","0"
"201R6195","코스피200 C 202106 195.0",,,,,,"64.00","229.40","0","0.0","0"
"201R6197","코스피200 C 202106 197.5",,,,,,"64.00","226.90","0","0.0","0"
"201R6200","코스피200 C 202106 200.0",,,,,,"64.00","224.40","0","0.0","0"
"201R6202","코스피200 C 202106 202.5",,,,,,"64.00","221.90","0","0.0","0"
"201R6205","코스피200 C 202106 205.0",,,,,,"64.00","219.40","0","0.0","0"
"201R6207","코스피200 C 202106 207.5",,,,,,"64.00","216.90","0","0.0","0"
"201R6210","코스피200 C 202106 210.0",,,,,,"64.00","214.40","0","0.0","0"
"201R6212","코스피200 C 202106 212.5",,,,,,"64.00","211.90","0","0.0","0"
"201R6215","코스피200 C 202106 215.0",,,,,,"64.00","209.40","0","0.0","0"
"201R6217","코스피200 C 202106 217.5",,,,,,"64.00","206.90","0","0.0","0"
"201R6220","코스피200 C 202106 220.0",,,,,,"64.00","204.40","0","0.0","0"
"201R6222","코스피200 C 202106 222.5",,,,,,"64.00","201.90","0","0.0","0"
"201R6225","코스피200 C 202106 225.0",,,,,,"64.00","199.40","0","0.0","0"
"201R6227","코스피200 C 202106 227.5",,,,,,"64.00","196.90","0","0.0","0"
"201R6230","코스피200 C 202106 230.0",,,,,,"64.00","194.40","0","0.0","4000"
"201R6232","코스피200 C 202106 232.5",,,,,,"64.00","191.90","0","0.0","0"
"201R6235","코스피200 C 202106 235.0",,,,,,"64.00","189.40","0","0.0","0"
"201R6237","코스피200 C 202106 237.5",,,,,,"64.00","186.90","0","0.0","0"
"201R6240","코스피200 C 202106 240.0",,,,,,"64.00","184.40","0","0.0","1801"
"201R6242","코스피200 C 202106 242.5",,,,,,"64.00","181.90","0","0.0","0"
"201R6245","코스피200 C 202106 245.0",,,,,,"64.00","179.40","0","0.0","0"
"201R6247","코스피200 C 202106 247.5",,,,,,"64.00","176.90","0","0.0","0"
"201R6250","코스피200 C 202106 250.0",,,,,,"64.00","174.40","0","0.0","3713"
"201R6252","코스피200 C 202106 252.5",,,,,,"64.00","171.90","0","0.0","0"
"201R6255","코스피200 C 202106 255.0",,,,,,"64.00","169.40","0","0.0","0"
"201R6257","코스피200 C 202106 257.5",,,,,,"64.00","166.95","0","0.0","0"
"201R6260","코스피200 C 202106 260.0","163.60","1.30","163.65","163.95","163.60","64.00","163.60","3","123.0","6313"
"201R6262","코스피200 C 202106 262.5",,,,,,"64.00","161.95","0","0.0","0"
"201R6265","코스피200 C 202106 265.0",,,,,,"64.00","159.45","0","0.0","1"
"201R6267","코스피200 C 202106 267.5",,,,,,"64.00","156.95","0","0.0","0"
"201R6270","코스피200 C 202106 270.0",,,,,,"64.00","154.45","0","0.0","2849"
"201R6272","코스피200 C 202106 272.5",,,,,,"64.00","151.95","0","0.0","0"
"201R6275","코스피200 C 202106 275.0",,,,,,"64.00","149.45","0","0.0","0"
"201R6277","코스피200 C 202106 277.5",,,,,,"64.00","146.95","0","0.0","0"
"201R6280","코스피200 C 202106 280.0","143.70","3.90","143.65","143.70","143.65","64.00","143.70","2","72.0","2474"
"201R6282","코스피200 C 202106 282.5",,,,,,"64.00","141.95","0","0.0","0"
"201R6285","코스피200 C 202106 285.0",,,,,,"64.00","139.45","0","0.0","7"
"201R6287","코스피200 C 202106 287.5",,,,,,"64.00","136.95","0","0.0","0"
"201R6290","코스피200 C 202106 290.0",,,,,,"64.00","134.45","0","0.0","4795"
"201R6292","코스피200 C 202106 292.5",,,,,,"64.00","131.95","0","0.0","0"
"201R6295","코스피200 C 202106 295.0",,,,,,"64.00","129.45","0","0.0","0"
"201R6297","코스피200 C 202106 297.5",,,,,,"64.00","127.00","0","0.0","0"
"201R6300","코스피200 C 202106 300.0",,,,,,"64.00","124.50","0","0.0","3914"
"201R6302","코스피200 C 202106 302.5",,,,,,"64.00","122.00","0","0.0","0"
"201R6305","코스피200 C 202106 305.0",,,,,,"64.00","119.55","0","0.0","0"
"201R6307","코스피200 C 202106 307.5",,,,,,"64.00","117.05","0","0.0","0"
"201R6310","코스피200 C 202106 310.0",,,,,,"64.00","114.60","0","0.0","10518"
"201R6312","코스피200 C 202106 312.5",,,,,,"64.00","112.10","0","0.0","0"
"201R6315","코스피200 C 202106 315.0","108.90","2.85","108.70","108.90","108.70","64.00","108.90","2","54.0","1002"
"201R6317","코스피200 C 202106 317.5",,,,,,"62.82","107.15","0","0.0","0"
"201R6320","코스피200 C 202106 320.0",,,,,,"61.64","104.65","0","0.0","3493"
"201R6322","코스피200 C 202106 322.5",,,,,,"60.47","102.15","0","0.0","0"
"201R6325","코스피200 C 202106 325.0",,,,,,"59.29","99.70","0","0.0","0"
"201R6327","코스피200 C 202106 327.5",,,,,,"58.11","97.20","0","0.0","0"
"201R6330","코스피200 C 202106 330.0",,,,,,"56.94","94.70","0","0.0","6305"
"201R6332","코스피200 C 202106 332.5",,,,,,"55.76","92.20","0","0.0","0"
"201R6335","코스피200 C 202106 335.0",,,,,,"54.58","89.75","0","0.0","15"
"201R6337","코스피200 C 202106 337.5",,,,,,"53.41","87.25","0","0.0","0"
"201R6340","코스피200 C 202106 340.0",,,,,,"52.23","84.75","0","0.0","3665"
"201R6342","코스피200 C 202106 342.5",,,,,,"51.05","82.30","0","0.0","0"
"201R6345","코스피200 C 202106 345.0",,,,,,"49.88","79.80","0","0.0","0"
"201R6347","코스피200 C 202106 347.5",,,,,,"48.70","77.30","0","0.0","0"
"201R6350","코스피200 C 202106 350.0",,,,,,"47.52","74.80","0","0.0","7240"
"201R6352","코스피200 C 202106 352.5",,,,,,"46.35","72.35","0","0.0","0"
"201R6355","코스피200 C 202106 355.0",,,,,,"45.17","69.85","0","0.0","414"
"201R6357","코스피200 C 202106 357.5",,,,,,"44.00","67.35","0","0.0","0"
"201R6360","코스피200 C 202106 360.0",,,,,,"42.82","64.90","0","0.0","2076"
"201R6362","코스피200 C 202106 362.5",,,,,,"41.64","62.40","0","0.0","0"
"201R6365","코스피200 C 202106 365.0",,,,,,"40.47","59.95","0","0.0","2750"
"201R6367","코스피200 C 202106 367.5",,,,,,"39.29","57.50","0","0.0","0"
"201R6370","코스피200 C 202106 370.0",,,,,,"38.11","55.00","0","0.0","2216"
"201R6372","코스피200 C 202106 372.5",,,,,,"36.94","52.55","0","0.0","0"
"201R6375","코스피200 C 202106 375.0",,,,,,"35.76","50.05","0","0.0","3"
"201R6377","코스피200 C 202106 377.5",,,,,,"34.58","47.60","0","0.0","3"
"201R6380","코스피200 C 202106 380.0",,,,,,"33.41","45.10","0","0.0","3437"
"201R6382","코스피200 C 202106 382.5",,,,,,"32.23","42.65","0","0.0","0"
"201R6385","코스피200 C 202106 385.0",,,,,,"31.05","40.25","0","0.0","1054"
"201R6387","코스피200 C 202106 387.5",,,,,,"29.88","37.80","0","0.0","2"
"201R6390","코스피200 C 202106 390.0",,,,,,"28.70","35.35","0","0.0","1168"
"201R6392","코스피200 C 202106 392.5",,,,,,"27.52","32.90","0","0.0","3"
