종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201S7222","코스피200 C 202207 222.5",,,,,,"64.00","85.90","0","0.0","0"
"201S7225","코스피200 C 202207 225.0","83.25","5.10","83.85","84.25","83.25","64.00","83.25","4","84.0","7"
"201S7227","코스피200 C 202207 227.5",,,,,,"64.00","80.90","0","0.0","0"
"201S7230","코스피200 C 202207 230.0","77.25","4.60","77.25","77.25","77.25","64.00","77.25","1","19.0","148"
"201S7232","코스피200 C 202207 232.5",,,,,,"62.54","75.90","0","0.0","0"
"201S7235","코스피200 C 202207 235.0",,,,,,"61.09","73.40","0","0.0","0"
"201S7237","코스피200 C 202207 237.5",,,,,,"59.63","70.90","0","0.0","0"
"201S7240","코스피200 C 202207 240.0",,,,,,"58.18","68.40","0","0.0","9"
"201S7242","코스피200 C 202207 242.5",,,,,,"56.72","65.90","0","0.0","0"
"201S7245","코스피200 C 202207 245.0",,,,,,"55.27","63.40","0","0.0","0"
"201S7247","코스피200 C 202207 247.5",,,,,,"53.81","60.90","0","0.0","0"
"201S7250","코스피200 C 202207 250.0",,,,,,"52.36","58.40","0","0.0","3"
"201S7252","코스피200 C 202207 252.5",,,,,,"50.90","55.90","0","0.0","0"
"201S7255","코스피200 C 202207 255.0",,,,,,"49.45","53.40","0","0.0","0"
"201S7257","코스피200 C 202207 257.5",,,,,,"48.00","50.95","0","0.0","0"
"201S7260","코스피200 C 202207 260.0",,,,,,"46.54","48.45","0","0.0","0"
"201S7262","코스피200 C 202207 262.5",,,,,,"45.09","45.95","0","0.0","0"
"201S7265","코스피200 C 202207 265.0",,,,,,"43.63","43.45","0","0.0","0"
"201S7267","코스피200 C 202207 267.5",,,,,,"42.18","40.95","0","0.0","0"
"201S7270","코스피200 C 202207 270.0",,,,,,"40.72","38.45","0","0.0","0"
"201S7272","코스피200 C 202207 272.5",,,,,,"39.27","36.00","0","0.0","1"
"201S7275","코스피200 C 202207 275.0",,,,,,"37.81","33.50","0","0.0","0"
"201S7277","코스피200 C 202207 277.5",,,,,,"36.36","31.00","0","0.0","2"
"201S7280","코스피200 C 202207 280.0",,,,,,"34.90","28.55","0","0.0","10"
"201S7282","코스피200 C 202207 282.5",,,,,,"33.45","26.05","6","30.0","7"
"201S7285","코스피200 C 202207 285.0","23.20","3.25","23.20","23.20","23.20","32.00","23.20","1","6.0","40"
"201S7287","코스피200 C 202207 287.5","18.30","2.60","18.30","18.30","18.30","16.00","18.30","2","9.0","43"
"201S7290","코스피200 C 202207 290.0","20.00","6.50","16.50","20.25","16.30","30.00","20.00","118","506.0","187"
"201S7292","코스피200 C 202207 292.5","16.50","5.20","13.65","16.55","13.40","26.00","16.50","57","194.0","203"
"201S7295","코스피200 C 202207 295.0","13.80","4.48","11.35","15.10","10.45","22.00","13.80","209","655.0","659"
"201S7297","코스피200 C 202207 297.5","11.55","4.16","8.73","13.00","8.44","21.00","11.55","461","1250.0","911"
"201S7300","코스피200 C 202207 300.0","9.51","3.74","7.00","10.95","6.45","22.00","9.51","5624","12380.0","2899"
"201S7302","코스피200 C 202207 302.5","7.55","3.23","5.27","8.91","4.90","21.50","7.55","8987","15428.0","5083"
"201S7305","코스피200 C 202207 305.0","5.78","2.69","3.69","7.01","3.46","21.00","5.78","16319","21091.0","9075"
"201S7307","코스피200 C 202207 307.5","4.23","2.14","2.57","5.34","2.39","20.50","4.23","50632","45423.0","12346"
"201S7310","코스피200 C 202207 310.0","3.00","1.67","1.71","3.89","1.55","20.40","3.00","126547","83994.0","18513"
"201S7312","코스피200 C 202207 312.5","1.95","1.11","1.03","2.70","0.94","19.80","1.95","152118","63831.0","14850"
"201S7315","코스피200 C 202207 315.0","1.21","0.76","0.56","1.77","0.53","19.40","1.21","236050","62788.0","25649"
"201S7317","코스피200 C 202207 317.5","0.72","0.46","0.32","1.09","0.28","19.30","0.72","251159","39167.0","30739"
"201S7320","코스피200 C 202207 320.0","0.41","0.26","0.18","0.64","0.16","19.30","0.41","248656","22050.0","52008"
"201S7322","코스피200 C 202207 322.5","0.23","0.13","0.11","0.36","0.09","19.40","0.23","136301","7210.0","33544"
"201S7325","코스피200 C 202207 325.0","0.13","0.06","0.07","0.21","0.06","19.70","0.13","101078","3222.0","33075"
"201S7327","코스피200 C 202207 327.5","0.08","0.03","0.04","0.13","0.04","20.30","0.08","44480","847.0","30753"
"201S7330","코스피200 C 202207 330.0","0.05","0.02","0.03","0.09","0.03","21.10","0.05","41663","556.0","44375"
"201S7332","코스피200 C 202207 332.5","0.03","0.01","0.02","0.06","0.02","21.60","0.03","15738","152.0","26712"
"201S7335","코스피200 C 202207 335.0","0.02","0.00","0.02","0.04","0.01","22.30","0.02","12134","74.0","35950"
"201S7337","코스피200 C 202207 337.5","0.01","0.00","0.01","0.03","0.01","22.60","0.01","3916","18.0","21204"
"201S7340","코스피200 C 202207 340.0","0.01","0.00","0.01","0.02","0.01","24.30","0.01","13496","39.0","31457"
"201S7342","코스피200 C 202207 342.5","0.01","0.00","0.01","0.02","0.01","25.80","0.01","9457","24.0","27660"
"201S7345","코스피200 C 202207 345.0","0.01","0.00","0.01","0.02","0.01","26.90","0.01","12861","32.0","30628"
"201S7347","코스피200 C 202207 347.5","0.01","0.00","0.01","0.01","0.01","28.50","0.01","855","2.0","32032"
"201S7350","코스피200 C 202207 350.0",,,,,,"30.66","0.01","0","0.0","38497"
"201S7352","코스피200 C 202207 352.5",,,,,,"32.83","0.01","0","0.0","39914"
"201S7355","코스피200 C 202207 355.0","0.01","0.00","0.01","0.01","0.01","35.00","0.01","3","0.0","30197"
"201S7357","코스피200 C 202207 357.5","0.01","0.00","0.01","0.01","0.01","34.40","0.01","1","0.0","30458"
"201S7360","코스피200 C 202207 360.0","0.01","0.00","0.01","0.01","0.01","35.40","0.01","35","0.0","35658"
"201S7362","코스피200 C 202207 362.5",,,,,,"37.95","0.01","0","0.0","16208"
"201S7365","코스피200 C 202207 365.0","0.01","0.00","0.01","0.01","0.01","40.50","0.01","1","0.0","25517"
"201S7367","코스피200 C 202207 367.5",,,,,,"41.82","0.01","0","0.0","11836"
"201S7370","코스피200 C 202207 370.0",,,,,,"43.14","0.01","0","0.0","13708"
"201S7372","코스피200 C 202207 372.5",,,,,,"44.46","0.01","0","0.0","14717"
"201S7375","코스피200 C 202207 375.0",,,,,,"45.78","0.01","0","0.0","12460"
"201S7377","코스피200 C 202207 377.5",,,,,,"47.11","0.01","0","0.0","10712"
"201S7380","코스피200 C 202207 380.0",,,,,,"48.43","0.01","0","0.0","21853"
"201S7382","코스피200 C 202207 382.5",,,,,,"49.75","0.01","0","0.0","8752"
"201S7385","코스피200 C 202207 385.0",,,,,,"51.07","0.01","0","0.0","8401"
"201S7387","코스피200 C 202207 387.5","0.01","0.00","0.01","0.01","0.01","52.40","0.01","10","0.0","2959"
"201S7390","코스피200 C 202207 390.0",,,,,,"53.80","0.01","0","0.0","8429"
"201S7392","코스피200 C 202207 392.5",,,,,,"55.20","0.01","0","0.0","2770"
"201S7395","코스피200 C 202207 395.0",,,,,,"56.60","0.01","0","0.0","2928"
"201S7397","코스피200 C 202207 397.5",,,,,,"58.00","0.01","0","0.0","1690"
"201S7400","코스피200 C 202207 400.0","0.01","0.00","0.01","0.01","0.01","59.40","0.01","1","0.0","6046"
"201S7402","코스피200 C 202207 402.5",,,,,,"60.55","0.01","0","0.0","1104"
"201S7405","코스피200 C 202207 405.0",,,,,,"61.70","0.01","0","0.0","2057"
"201S7407","코스피200 C 202207 407.5",,,,,,"62.86","0.01","0","0.0","789"
