종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201K6210","코스피200 C 201506 210.0","42.25","-1.50","43.75","43.75","42.15","64.00","42.25","796","17149.0","1035"
"201K6212","코스피200 C 201506 212.5","39.75","-1.00","39.75","39.75","39.75","64.00","39.75","1","20.0","4"
"201K6215","코스피200 C 201506 215.0","38.55","0.65","38.55","38.55","38.55","64.00","38.55","1","19.0","302"
"201K6217","코스피200 C 201506 217.5","36.00","-0.25","36.00","36.00","36.00","3.00","36.00","1","18.0","13"
"201K6220","코스피200 C 201506 220.0","33.25","0.35","33.25","33.25","33.25","3.00","33.25","1","17.0","266"
"201K6222","코스피200 C 201506 222.5","30.90","-1.60","30.90","30.90","30.90","3.00","30.90","1","15.0","32"
"201K6225","코스피200 C 201506 225.0","28.50","-1.35","28.50","28.50","28.50","3.00","28.50","1","14.0","25"
"201K6227","코스피200 C 201506 227.5","26.10","-1.25","26.35","26.35","26.10","64.00","26.10","2","26.0","8"
"201K6230","코스피200 C 201506 230.0","23.60","-1.45","23.60","23.60","23.60","3.00","23.60","1","12.0","216"
"201K6232","코스피200 C 201506 232.5","20.90","-0.10","20.90","20.90","20.90","3.00","20.90","1","10.0","9"
"201K6235","코스피200 C 201506 235.0","18.60","0.00","18.70","18.70","18.60","48.00","18.60","3","28.0","704"
"201K6237","코스피200 C 201506 237.5","17.00","0.10","17.00","17.00","17.00","3.00","17.00","1","9.0","18"
"201K6240","코스피200 C 201506 240.0","12.35","-1.10","13.10","13.20","12.10","32.00","12.35","20","127.0","1193"
"201K6242","코스피200 C 201506 242.5","9.75","-2.15","11.55","11.55","9.75","32.00","9.75","21","107.0","71"
"201K6245","코스피200 C 201506 245.0","7.20","-1.75","9.50","9.50","7.10","24.00","7.20","85","329.0","2774"
"201K6247","코스피200 C 201506 247.5","4.90","-1.60","7.50","7.70","4.45","22.00","4.90","2072","5274.0","1400"
"201K6250","코스피200 C 201506 250.0","2.48","-1.62","4.85","5.25","2.17","15.00","2.48","34316","48954.0","6459"
"201K6252","코스피200 C 201506 252.5","0.71","-1.26","2.49","2.92","0.63","11.00","0.71","303321","196495.0","25723"
"201K6255","코스피200 C 201506 255.0","0.15","-0.45","0.81","1.08","0.12","13.00","0.15","588372","107936.0","45915"
"201K6257","코스피200 C 201506 257.5","0.03","-0.09","0.15","0.22","0.03","14.00","0.03","428686","17042.0","43721"
"201K6260","코스피200 C 201506 260.0","0.02","-0.01","0.03","0.04","0.01","19.00","0.02","136036","1330.0","43785"
"201K6262","코스피200 C 201506 262.5","0.01","-0.01","0.02","0.02","0.01","22.00","0.01","39640","206.0","46246"
"201K6265","코스피200 C 201506 265.0","0.01","0.00","0.01","0.01","0.01","27.00","0.01","1461","7.0","46838"
"201K6267","코스피200 C 201506 267.5","0.01","0.00","0.01","0.01","0.01","31.00","0.01","55","0.0","52280"
"201K6270","코스피200 C 201506 270.0","0.01","0.00","0.01","0.01","0.01","35.00","0.01","423","2.0","54506"
"201K6272","코스피200 C 201506 272.5","0.01","0.00","0.01","0.01","0.01","40.00","0.01","167","1.0","51086"
"201K6275","코스피200 C 201506 275.0","0.01","0.00","0.01","0.01","0.01","44.00","0.01","9652","48.0","46191"
"201K6277","코스피200 C 201506 277.5","0.01","0.00","0.01","0.01","0.01","48.00","0.01","6","0.0","33777"
"201K6280","코스피200 C 201506 280.0","0.01","0.00","0.01","0.01","0.01","52.00","0.01","37","0.0","35402"
"201K6282","코스피200 C 201506 282.5","0.01","0.00","0.01","0.01","0.01","54.00","0.01","4","0.0","15486"
"201K6285","코스피200 C 201506 285.0","0.01","0.00","0.01","0.01","0.01","60.00","0.01","33","0.0","22268"
"201K6287","코스피200 C 201506 287.5",,,,,,"13.00","0.01","0","0.0","11329"
"201K6290","코스피200 C 201506 290.0","0.01","0.00","0.01","0.01","0.01","67.00","0.01","2","0.0","15520"
"201K6292","코스피200 C 201506 292.5","0.01","0.00","0.01","0.01","0.01","69.00","0.01","1","0.0","15708"
"201K6295","코스피200 C 201506 295.0","0.01","0.00","0.01","0.01","0.01","73.00","0.01","3","0.0","9360"
"201K6297","코스피200 C 201506 297.5",,,,,,"13.00","0.01","0","0.0","5899"
"201K6300","코스피200 C 201506 300.0",,,,,,"13.00","0.01","0","0.0","8403"
"201K6302","코스피200 C 201506 302.5","0.01","0.00","0.01","0.01","0.01","86.00","0.01","2","0.0","7558"
"201K7212","코스피200 C 201507 212.5","39.40","-1.60","40.80","40.95","39.30","3.00","39.40","753","15123.0","851"
"201K7215","코스피200 C 201507 215.0","36.90","-1.20","37.20","37.20","36.90","3.00","36.90","14","259.0","140"
"201K7217","코스피200 C 201507 217.5","34.45","-1.65","34.45","34.45","34.45","3.00","34.45","1","17.0","11"
"201K7220","코스피200 C 201507 220.0","32.10","-1.80","32.30","32.30","31.90","16.00","32.10","17","272.0","44"
"201K7222","코스피200 C 201507 222.5","29.60","-1.55","29.60","29.60","29.60","3.00","29.60","1","15.0","28"
"201K7225","코스피200 C 201507 225.0","27.10","-1.15","27.10","27.10","27.10","3.00","27.10","1","14.0","109"
"201K7227","코스피200 C 201507 227.5","25.00","-0.50","25.00","25.00","25.00","16.00","25.00","1","13.0","14"
"201K7230","코스피200 C 201507 230.0","22.50","-0.50","22.50","22.50","22.50","16.00","22.50","1","11.0","20"
