종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201EC200","코스피200 C 201012 200.0","51.95","0.95","48.00","52.85","48.00","32.00","51.95","15","75.0","4727"
"201EC202","코스피200 C 201012 202.5",,,,,,"16.80","49.30","0","0.0","15"
"201EC205","코스피200 C 201012 205.0",,,,,,"16.80","46.80","0","0.0","433"
"201EC207","코스피200 C 201012 207.5",,,,,,"16.80","44.35","0","0.0","71"
"201EC210","코스피200 C 201012 210.0","42.15","0.50","38.75","42.15","38.75","3.00","42.15","2","8.0","1844"
"201EC212","코스피200 C 201012 212.5",,,,,,"16.80","39.35","0","0.0","187"
"201EC215","코스피200 C 201012 215.0",,,,,,"16.80","36.90","5","18.0","1120"
"201EC217","코스피200 C 201012 217.5",,,,,,"16.80","34.40","0","0.0","144"
"201EC220","코스피200 C 201012 220.0","29.90","-1.30","29.90","29.90","29.90","3.00","29.90","21","65.0","5145"
"201EC222","코스피200 C 201012 222.5","28.70","-0.15","28.70","28.70","28.70","32.00","28.70","1","3.0","117"
"201EC225","코스피200 C 201012 225.0","25.80","-0.30","25.80","25.80","25.80","3.00","25.80","9","23.0","5360"
"201EC227","코스피200 C 201012 227.5","24.85","0.55","22.50","24.85","22.50","3.00","24.85","5","11.0","96"
"201EC230","코스피200 C 201012 230.0","22.00","0.70","18.90","22.45","18.90","3.00","22.00","3","6.0","9693"
"201EC232","코스피200 C 201012 232.5","20.00","0.95","18.15","20.25","17.35","3.00","20.00","38","69.0","400"
"201EC235","코스피200 C 201012 235.0","17.35","0.85","12.50","18.00","12.50","3.00","17.35","441","661.0","11775"
"201EC237","코스피200 C 201012 237.5","15.35","1.00","10.00","15.70","10.00","18.00","15.35","1326","1734.0","10443"
"201EC240","코스피200 C 201012 240.0","13.10","1.10","9.80","13.60","9.50","18.00","13.10","2888","3376.0","18581"
"201EC242","코스피200 C 201012 242.5","10.80","0.95","6.25","11.40","6.25","18.00","10.80","5129","4697.0","9567"
"201EC245","코스피200 C 201012 245.0","9.05","1.20","4.70","9.35","4.50","20.00","9.05","22987","16630.0","35632"
"201EC247","코스피200 C 201012 247.5","7.05","0.65","5.00","7.40","3.95","18.80","7.05","47724","26963.0","22062"
"201EC250","코스피200 C 201012 250.0","5.45","1.05","3.00","5.60","2.84","18.80","5.45","161524","70476.0","76011"
"201EC252","코스피200 C 201012 252.5","3.90","0.85","2.50","4.10","1.93","18.00","3.90","443313","133548.0","99078"
"201EC255","코스피200 C 201012 255.0","2.58","0.53","1.20","2.79","1.20","17.00","2.58","1156788","254652.0","97587"
"201EC257","코스피200 C 201012 257.5","1.56","0.31","0.70","1.78","0.70","16.10","1.56","1836344","259960.0","110783"
"201EC260","코스피200 C 201012 260.0","0.93","0.22","0.27","1.05","0.27","15.90","0.93","2183841","178287.0","219301"
"201EC262","코스피200 C 201012 262.5","0.47","0.11","0.36","0.59","0.21","15.30","0.47","1260829","58902.0","185328"
"201EC265","코스피200 C 201012 265.0","0.26","0.06","0.11","0.32","0.10","15.40","0.26","1143154","28776.0","204761"
"201EC267","코스피200 C 201012 267.5","0.14","0.02","0.09","0.17","0.08","15.70","0.14","738641","10468.0","131781"
"201EC270","코스피200 C 201012 270.0","0.08","0.01","0.05","0.11","0.05","16.10","0.08","626289","5126.0","283949"
"201F1225","코스피200 C 201101 225.0","26.15","1.25","23.50","26.30","23.50","16.00","26.15","7","18.0","253"
"201F1227","코스피200 C 201101 227.5",,,,,,"16.80","23.35","0","0.0","15"
"201F1230","코스피200 C 201101 230.0","21.60","1.15","19.20","22.00","19.20","16.00","21.60","9","19.0","192"
"201F1232","코스피200 C 201101 232.5","18.65","0.10","18.65","18.65","18.65","20.00","18.65","6","11.0","32"
"201F1235","코스피200 C 201101 235.0","16.50","-0.50","15.00","16.50","15.00","20.00","16.50","54","86.0","556"
"201F1237","코스피200 C 201101 237.5","15.00","0.35","13.20","15.00","13.20","19.50","15.00","2","3.0","170"
"201F1240","코스피200 C 201101 240.0","13.20","0.40","11.15","13.65","11.15","17.50","13.20","100","122.0","486"
"201F1242","코스피200 C 201101 242.5","11.75","0.65","9.85","11.75","9.50","18.50","11.75","263","263.0","1429"
"201F1245","코스피200 C 201101 245.0","9.80","0.55","7.35","10.40","7.35","17.50","9.80","558","490.0","2221"
"201F1247","코스피200 C 201101 247.5","8.50","0.70","6.15","8.85","6.15","18.00","8.50","710","529.0","2200"
"201F1250","코스피200 C 201101 250.0","7.15","0.70","4.95","7.35","4.95","17.90","7.15","2017","1320.0","5835"
"201F1252","코스피200 C 201101 252.5","5.90","0.70","3.40","6.05","3.40","17.90","5.90","1617","874.0","3426"
"201F1255","코스피200 C 201101 255.0","4.90","0.65","3.00","4.90","2.98","17.90","4.90","4168","1804.0","5483"
"201F1257","코스피200 C 201101 257.5","3.85","0.55","1.89","3.90","1.89","17.60","3.85","4063","1353.0","5137"
"201F1260","코스피200 C 201101 260.0","2.92","0.36","2.35","3.05","1.88","17.00","2.92","9622","2485.0","28685"
"201F1262","코스피200 C 201101 262.5","2.27","0.32","1.54","2.34","1.44","17.00","2.27","18982","3725.0","30734"
"201F1265","코스피200 C 201101 265.0","1.61","0.12","0.90","1.77","0.90","16.40","1.61","14613","2170.0","22077"
"201F1267","코스피200 C 201101 267.5","1.17","0.11","0.50","1.32","0.50","16.20","1.17","16851","1790.0","18685"
"201F1270","코스피200 C 201101 270.0","0.82","0.05","0.69","0.97","0.53","16.10","0.82","41666","3270.0","52119"
"201F2232","코스피200 C 201102 232.5",,,,,,"16.80","20.55","0","0.0","170"
"201F2235","코스피200 C 201102 235.0",,,,,,"16.80","18.60","0","0.0","6"
"201F2237","코스피200 C 201102 237.5",,,,,,"16.80","16.70","0","0.0","4"
"201F2240","코스피200 C 201102 240.0","14.05","-0.65","13.60","14.05","13.60","19.00","14.05","39","53.0","42"
"201F2242","코스피200 C 201102 242.5","12.40","-1.80","12.40","12.40","12.40","18.50","12.40","10","12.0","12"
"201F2245","코스피200 C 201102 245.0","11.15","-0.55","11.15","11.15","11.15","18.80","11.15","47","52.0","52"
"201F2247","코스피200 C 201102 247.5","8.70","-1.25","8.70","8.70","8.70","18.50","8.70","1","1.0","19"
"201F2250","코스피200 C 201102 250.0","8.90","0.55","7.60","9.20","7.60","17.50","8.90","37","33.0","153"
"201F2252","코스피200 C 201102 252.5","7.30","0.20","5.90","7.50","5.90","18.40","7.30","118","83.0","519"
"201F2255","코스피200 C 201102 255.0","6.35","0.10","5.65","6.35","5.65","18.40","6.35","13","8.0","373"
"201F2257","코스피200 C 201102 257.5","5.55","0.45","4.90","5.60","4.90","17.10","5.55","59","29.0","343"
"201F2260","코스피200 C 201102 260.0","4.50","0.20","3.80","4.50","3.60","17.60","4.50","26","11.0","408"
"201F2262","코스피200 C 201102 262.5","3.65","-0.05","3.05","3.85","2.86","16.60","3.65","558","210.0","16597"
"201F2265","코스피200 C 201102 265.0","3.05","0.09","2.25","3.15","2.25","17.00","3.05","536","162.0","5368"
"201F2267","코스피200 C 201102 267.5","2.38","0.13","1.77","2.50","1.77","16.50","2.38","282","63.0","601"
"201F2270","코스피200 C 201102 270.0","1.90","0.10","1.20","2.01","1.20","16.60","1.90","657","116.0","1395"
"201F3215","코스피200 C 201103 215.0",,,,,,"16.80","36.50","0","0.0","1238"
"201F3220","코스피200 C 201103 220.0",,,,,,"16.80","32.15","0","0.0","205"
"201F3225","코스피200 C 201103 225.0",,,,,,"16.80","27.90","0","0.0","424"
"201F3230","코스피200 C 201103 230.0","24.75","0.40","23.50","24.95","23.50","20.00","24.75","9","22.0","1772"
"201F3235","코스피200 C 201103 235.0","20.25","0.15","18.65","20.25","18.40","20.00","20.25","9","17.0","2990"
"201F3240","코스피200 C 201103 240.0","16.95","0.75","15.10","16.95","15.00","19.50","16.95","8","12.0","4230"
"201F3245","코스피200 C 201103 245.0","13.25","0.50","11.00","13.95","11.00","18.30","13.25","79","95.0","8597"
"201F3250","코스피200 C 201103 250.0","10.60","0.40","8.95","10.95","8.95","17.80","10.60","574","591.0","9802"
"201F3255","코스피200 C 201103 255.0","8.10","0.10","6.70","8.20","6.70","17.50","8.10","180","138.0","35856"
"201F3260","코스피200 C 201103 260.0","5.95","0.20","4.20","6.00","4.20","17.00","5.95","242","136.0","8653"
"201F3265","코스피200 C 201103 265.0","4.30","0.20","3.00","4.45","3.00","16.90","4.30","2881","1053.0","23213"
"201F3270","코스피200 C 201103 270.0","3.00","0.21","2.21","3.10","2.21","16.60","3.00","5841","1589.0","12979"
"301EC200","코스피200 P 201012 200.0","0.04","0.01","0.08","0.11","0.04","44.90","0.04","145762","834.0","238122"
"301EC202","코스피200 P 201012 202.5","0.05","0.02","0.09","0.10","0.05","43.90","0.05","56933","367.0","40114"
"301EC205","코스피200 P 201012 205.0","0.07","0.03","0.10","0.12","0.06","43.20","0.07","65941","532.0","52084"
"301EC207","코스피200 P 201012 207.5","0.06","0.02","0.12","0.15","0.06","40.20","0.06","59048","522.0","49664"
"301EC210","코스피200 P 201012 210.0","0.08","0.03","0.15","0.20","0.08","39.50","0.08","190964","2053.0","101561"
"301EC212","코스피200 P 201012 212.5","0.08","0.00","0.27","0.28","0.08","37.40","0.08","85299","979.0","40749"
"301EC215","코스피200 P 201012 215.0","0.10","-0.05","0.22","0.25","0.10","36.30","0.10","139668","1974.0","94439"
"301EC217","코스피200 P 201012 217.5","0.12","-0.05","0.24","0.34","0.12","34.80","0.12","145359","2350.0","48747"
"301EC220","코스피200 P 201012 220.0","0.15","-0.01","0.30","0.35","0.15","33.60","0.15","182289","3644.0","114912"
"301EC222","코스피200 P 201012 222.5","0.21","0.08","0.38","0.50","0.18","33.20","0.21","196459","4673.0","140696"
"301EC225","코스피200 P 201012 225.0","0.22","-0.01","0.47","0.52","0.22","30.90","0.22","276169","8150.0","164640"
"301EC227","코스피200 P 201012 227.5","0.27","-0.01","0.47","0.68","0.27","29.50","0.27","297781","11343.0","75094"
"301EC230","코스피200 P 201012 230.0","0.38","0.04","0.62","0.90","0.35","29.10","0.38","739722","34321.0","220375"
"301EC232","코스피200 P 201012 232.5","0.31","-0.13","1.21","1.25","0.31","25.30","0.31","738495","42501.0","128210"
"301EC235","코스피200 P 201012 235.0","0.50","-0.10","2.00","2.00","0.50","25.30","0.50","1132130","83842.0","293650"
"301EC237","코스피200 P 201012 237.5","0.73","-0.05","1.61","1.80","0.73","24.80","0.73","784856","78180.0","113725"
"301EC240","코스피200 P 201012 240.0","1.02","-0.08","2.25","2.38","0.97","24.40","1.02","1226136","157279.0","216725"
"301EC242","코스피200 P 201012 242.5","1.34","-0.16","2.56","3.00","1.28","23.30","1.34","721380","122305.0","86639"
"301EC245","코스피200 P 201012 245.0","1.79","-0.11","3.00","3.80","1.69","22.40","1.79","792099","175481.0","97713"
"301EC247","코스피200 P 201012 247.5","2.35","-0.30","3.20","4.80","2.23","21.50","2.35","499800","137082.0","70424"
"301EC250","코스피200 P 201012 250.0","3.00","-0.80","5.70","6.10","2.97","20.00","3.00","136626","51648.0","72263"
"301EC252","코스피200 P 201012 252.5","4.30","-0.65","7.10","8.00","3.90","20.80","4.30","63185","30387.0","41095"
"301EC255","코스피200 P 201012 255.0","5.45","-0.55","9.95","9.95","5.10","19.80","5.45","32421","20680.0","34461"
"301EC257","코스피200 P 201012 257.5","6.85","-0.90","9.55","11.00","6.60","18.80","6.85","9508","7502.0","11427"
"301EC260","코스피200 P 201012 260.0","8.65","-1.00","13.50","13.95","8.40","18.50","8.65","3937","3736.0","8758"
"301EC262","코스피200 P 201012 262.5","11.15","-2.20","16.05","16.05","10.50","22.00","11.15","845","993.0","4223"
"301EC265","코스피200 P 201012 265.0","12.80","-1.35","17.00","18.40","12.80","18.00","12.80","281","405.0","2812"
"301EC267","코스피200 P 201012 267.5","15.40","-0.85","17.70","17.70","15.25","23.00","15.40","27","44.0","394"
