종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201RB340","코스피200 C 202111 340.0","53.85","-1.50","54.10","54.10","53.85","16.00","53.85","2","27.0","95"
"201RB342","코스피200 C 202111 342.5","51.50","-1.65","52.90","52.90","51.50","3.00","51.50","8","104.0","112"
"201RB345","코스피200 C 202111 345.0","50.55","-0.10","51.80","51.80","50.55","16.00","50.55","2","26.0","214"
"201RB347","코스피200 C 202111 347.5",,,,,,"16.00","46.45","0","0.0","0"
"201RB350","코스피200 C 202111 350.0","45.20","-0.45","45.20","45.20","45.20","16.00","45.20","1","11.0","3"
"201RB352","코스피200 C 202111 352.5",,,,,,"16.00","41.50","0","0.0","0"
"201RB355","코스피200 C 202111 355.0",,,,,,"16.00","39.00","0","0.0","13"
"201RB357","코스피200 C 202111 357.5",,,,,,"16.00","36.50","0","0.0","1"
"201RB360","코스피200 C 202111 360.0",,,,,,"16.00","34.05","0","0.0","40"
"201RB362","코스피200 C 202111 362.5","32.05","0.35","33.00","33.00","32.05","16.00","32.05","2","16.0","17"
"201RB365","코스피200 C 202111 365.0","29.50","-1.60","31.80","32.55","29.50","20.00","29.50","16","123.0","72"
"201RB367","코스피200 C 202111 367.5","27.40","-1.10","30.25","30.25","27.40","20.00","27.40","6","44.0","12"
"201RB370","코스피200 C 202111 370.0","26.00","-0.45","26.75","27.25","25.95","18.00","26.00","6","39.0","110"
"201RB372","코스피200 C 202111 372.5","23.90","0.00","24.30","24.30","23.90","18.00","23.90","2","12.0","9"
"201RB375","코스피200 C 202111 375.0","20.75","-1.25","23.50","23.50","20.75","19.00","20.75","12","66.0","157"
"201RB377","코스피200 C 202111 377.5","18.40","-1.10","18.40","18.40","18.40","18.50","18.40","1","5.0","125"
"201RB380","코스피200 C 202111 380.0","16.00","-1.55","19.15","19.15","16.00","17.50","16.00","157","708.0","1104"
"201RB382","코스피200 C 202111 382.5","14.00","-1.50","17.05","17.05","14.00","17.50","14.00","25","95.0","963"
"201RB385","코스피200 C 202111 385.0","12.10","-1.25","14.50","15.25","12.00","17.00","12.10","171","559.0","2641"
"201RB387","코스피200 C 202111 387.5","10.25","-1.30","12.50","13.25","10.20","16.50","10.25","169","465.0","2534"
"201RB390","코스피200 C 202111 390.0","8.62","-1.04","10.60","11.25","8.50","16.30","8.62","653","1553.0","5586"
"201RB392","코스피200 C 202111 392.5","6.96","-1.07","8.71","9.50","6.96","15.80","6.96","1866","3717.0","4397"
"201RB395","코스피200 C 202111 395.0","5.59","-0.93","7.14","7.86","5.55","15.40","5.59","4802","7824.0","7047"
"201RB397","코스피200 C 202111 397.5","4.37","-0.84","5.73","6.33","4.35","15.00","4.37","6263","8140.0","4962"
"201RB400","코스피200 C 202111 400.0","3.32","-0.73","4.52","4.99","3.32","14.80","3.32","19925","19680.0","13277"
"201RB402","코스피200 C 202111 402.5","2.46","-0.63","3.47","3.85","2.46","14.30","2.46","20888","15857.0","7641"
"201RB405","코스피200 C 202111 405.0","1.80","-0.50","2.56","2.89","1.78","14.20","1.80","47943","26939.0","15721"
"201RB407","코스피200 C 202111 407.5","1.26","-0.40","1.86","2.12","1.25","14.00","1.26","53172","21382.0","12019"
"201RB410","코스피200 C 202111 410.0","0.84","-0.31","1.30","1.48","0.84","13.60","0.84","61222","17255.0","20295"
"201RB412","코스피200 C 202111 412.5","0.55","-0.23","0.92","1.02","0.55","13.40","0.55","36061","6736.0","14577"
"201RB415","코스피200 C 202111 415.0","0.36","-0.15","0.58","0.66","0.36","13.40","0.36","53888","6590.0","20916"
"201RB417","코스피200 C 202111 417.5","0.21","-0.13","0.37","0.41","0.21","13.10","0.21","35538","2869.0","24168"
"201RB420","코스피200 C 202111 420.0","0.14","-0.07","0.23","0.26","0.14","13.30","0.14","18912","936.0","21085"
"201RB422","코스피200 C 202111 422.5","0.09","-0.05","0.15","0.16","0.09","13.40","0.09","8398","270.0","10466"
"201RB425","코스피200 C 202111 425.0","0.05","-0.04","0.10","0.10","0.05","13.20","0.05","7697","165.0","9982"
"201RB427","코스피200 C 202111 427.5","0.04","-0.02","0.06","0.07","0.04","13.80","0.04","7321","97.0","11837"
"201RB430","코스피200 C 202111 430.0","0.02","-0.02","0.04","0.05","0.02","13.40","0.02","7040","61.0","16798"
"201RB432","코스피200 C 202111 432.5","0.02","-0.01","0.03","0.04","0.02","14.30","0.02","6430","48.0","10030"
"201RB435","코스피200 C 202111 435.0","0.02","-0.01","0.02","0.02","0.01","15.10","0.02","994","5.0","7205"
"201RB437","코스피200 C 202111 437.5","0.01","-0.01","0.01","0.02","0.01","14.80","0.01","67","0.0","3222"
"201RB440","코스피200 C 202111 440.0","0.01","-0.01","0.01","0.02","0.01","15.60","0.01","1345","3.0","5952"
"201RB442","코스피200 C 202111 442.5","0.01","0.00","0.01","0.01","0.01","16.30","0.01","2028","5.0","5929"
"201RB445","코스피200 C 202111 445.0","0.01","0.00","0.01","0.01","0.01","16.80","0.01","42","0.0","3177"
"201RB447","코스피200 C 202111 447.5","0.01","0.00","0.01","0.01","0.01","17.20","0.01","3","0.0","2481"
"201RB450","코스피200 C 202111 450.0","0.01","0.00","0.01","0.01","0.01","18.20","0.01","7","0.0","10095"
"201RB452","코스피200 C 202111 452.5","0.01","0.00","0.01","0.01","0.01","18.30","0.01","1","0.0","2002"
"201RB455","코스피200 C 202111 455.0",,,,,,"19.00","0.01","0","0.0","2178"
"201RB457","코스피200 C 202111 457.5",,,,,,"19.71","0.01","0","0.0","1191"
"201RB460","코스피200 C 202111 460.0",,,,,,"20.42","0.01","0","0.0","831"
"201RB462","코스피200 C 202111 462.5",,,,,,"21.13","0.01","0","0.0","849"
"201RB465","코스피200 C 202111 465.0",,,,,,"21.84","0.01","0","0.0","449"
"201RB467","코스피200 C 202111 467.5",,,,,,"22.55","0.01","0","0.0","333"
"201RB470","코스피200 C 202111 470.0",,,,,,"23.26","0.01","2","0.0","1252"
"201RB472","코스피200 C 202111 472.5",,,,,,"23.97","0.01","4","0.0","720"
"201RB475","코스피200 C 202111 475.0",,,,,,"24.68","0.01","2","0.0","488"
"201RB477","코스피200 C 202111 477.5",,,,,,"25.39","0.01","0","0.0","304"
"201RB480","코스피200 C 202111 480.0","0.01","0.00","0.01","0.01","0.01","26.10","0.01","6","0.0","5358"
