종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201T3160","코스피200 C 202303 160.0",,,,,,"3.00","156.35","0","0.0","482"
"201T3162","코스피200 C 202303 162.5",,,,,,"3.00","153.85","0","0.0","0"
"201T3165","코스피200 C 202303 165.0",,,,,,"3.00","151.35","0","0.0","4"
"201T3167","코스피200 C 202303 167.5",,,,,,"3.00","148.90","0","0.0","0"
"201T3170","코스피200 C 202303 170.0",,,,,,"3.00","146.40","0","0.0","5"
"201T3172","코스피200 C 202303 172.5",,,,,,"3.00","143.90","0","0.0","0"
"201T3175","코스피200 C 202303 175.0",,,,,,"3.00","141.40","0","0.0","0"
"201T3177","코스피200 C 202303 177.5",,,,,,"3.00","138.90","0","0.0","0"
"201T3180","코스피200 C 202303 180.0",,,,,,"3.00","136.40","0","0.0","29"
"201T3182","코스피200 C 202303 182.5",,,,,,"3.00","133.90","0","0.0","0"
"201T3185","코스피200 C 202303 185.0",,,,,,"3.00","131.40","0","0.0","0"
"201T3187","코스피200 C 202303 187.5",,,,,,"3.00","128.90","0","0.0","0"
"201T3190","코스피200 C 202303 190.0",,,,,,"3.00","126.40","0","0.0","0"
"201T3192","코스피200 C 202303 192.5",,,,,,"3.00","123.90","0","0.0","0"
"201T3195","코스피200 C 202303 195.0",,,,,,"3.00","121.40","0","0.0","0"
"201T3197","코스피200 C 202303 197.5",,,,,,"3.00","118.90","0","0.0","0"
"201T3200","코스피200 C 202303 200.0",,,,,,"3.00","116.40","0","0.0","0"
"201T3202","코스피200 C 202303 202.5",,,,,,"3.00","113.90","0","0.0","0"
"201T3205","코스피200 C 202303 205.0",,,,,,"3.00","111.40","0","0.0","0"
"201T3207","코스피200 C 202303 207.5",,,,,,"3.00","108.90","0","0.0","0"
"201T3210","코스피200 C 202303 210.0",,,,,,"3.00","106.40","0","0.0","0"
"201T3212","코스피200 C 202303 212.5",,,,,,"3.00","103.90","0","0.0","0"
"201T3215","코스피200 C 202303 215.0",,,,,,"3.00","101.40","0","0.0","0"
"201T3217","코스피200 C 202303 217.5",,,,,,"3.00","98.90","0","0.0","0"
"201T3220","코스피200 C 202303 220.0",,,,,,"3.00","96.40","0","0.0","0"
"201T3222","코스피200 C 202303 222.5",,,,,,"3.00","93.90","0","0.0","0"
"201T3225","코스피200 C 202303 225.0",,,,,,"3.00","91.40","0","0.0","4"
"201T3227","코스피200 C 202303 227.5",,,,,,"3.00","88.90","0","0.0","0"
"201T3230","코스피200 C 202303 230.0",,,,,,"3.00","86.40","0","0.0","0"
"201T3232","코스피200 C 202303 232.5",,,,,,"3.00","83.90","0","0.0","0"
"201T3235","코스피200 C 202303 235.0",,,,,,"3.00","81.40","0","0.0","0"
"201T3237","코스피200 C 202303 237.5",,,,,,"3.00","78.90","0","0.0","0"
"201T3240","코스피200 C 202303 240.0","74.70","0.25","74.70","74.70","74.70","3.00","74.70","1","19.0","88"
"201T3242","코스피200 C 202303 242.5",,,,,,"3.00","73.95","0","0.0","0"
"201T3245","코스피200 C 202303 245.0",,,,,,"3.00","71.45","0","0.0","0"
"201T3247","코스피200 C 202303 247.5","68.05","0.55","69.10","69.10","68.05","3.00","68.05","2","34.0","6"
