종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201R5290","코스피200 C 202105 290.0",,,,,,"3.00","142.25","0","0.0","114"
"201R5292","코스피200 C 202105 292.5",,,,,,"3.00","139.75","0","0.0","0"
"201R5295","코스피200 C 202105 295.0",,,,,,"3.00","137.25","0","0.0","0"
"201R5297","코스피200 C 202105 297.5",,,,,,"3.00","134.75","0","0.0","0"
"201R5300","코스피200 C 202105 300.0","129.55","0.20","129.55","129.55","129.55","3.00","129.55","1","32.0","195"
"201R5302","코스피200 C 202105 302.5",,,,,,"3.00","129.75","0","0.0","0"
"201R5305","코스피200 C 202105 305.0",,,,,,"3.00","127.25","0","0.0","0"
"201R5307","코스피200 C 202105 307.5",,,,,,"3.00","124.75","0","0.0","0"
"201R5310","코스피200 C 202105 310.0",,,,,,"3.00","122.25","0","0.0","0"
"201R5312","코스피200 C 202105 312.5",,,,,,"3.00","119.75","0","0.0","0"
"201R5315","코스피200 C 202105 315.0",,,,,,"3.00","117.25","0","0.0","14"
"201R5317","코스피200 C 202105 317.5",,,,,,"3.00","114.75","0","0.0","1"
"201R5320","코스피200 C 202105 320.0",,,,,,"3.00","112.25","0","0.0","0"
"201R5322","코스피200 C 202105 322.5",,,,,,"3.00","109.75","0","0.0","0"
"201R5325","코스피200 C 202105 325.0",,,,,,"3.00","107.25","0","0.0","0"
"201R5327","코스피200 C 202105 327.5",,,,,,"3.00","104.75","0","0.0","0"
"201R5330","코스피200 C 202105 330.0",,,,,,"3.00","102.25","0","0.0","1"
"201R5332","코스피200 C 202105 332.5",,,,,,"3.00","99.75","0","0.0","350"
"201R5335","코스피200 C 202105 335.0",,,,,,"3.00","97.25","0","0.0","1"
"201R5337","코스피200 C 202105 337.5",,,,,,"3.00","94.75","0","0.0","0"
"201R5340","코스피200 C 202105 340.0",,,,,,"3.00","92.25","0","0.0","34"
"201R5342","코스피200 C 202105 342.5",,,,,,"3.00","89.75","0","0.0","0"
"201R5345","코스피200 C 202105 345.0",,,,,,"3.00","87.25","0","0.0","4"
"201R5347","코스피200 C 202105 347.5",,,,,,"3.00","84.75","0","0.0","0"
"201R5350","코스피200 C 202105 350.0",,,,,,"3.00","82.25","0","0.0","125"
"201R5352","코스피200 C 202105 352.5",,,,,,"3.00","79.75","0","0.0","0"
"201R5355","코스피200 C 202105 355.0",,,,,,"2.99","77.25","0","0.0","250"
"201R5357","코스피200 C 202105 357.5",,,,,,"3.00","74.75","0","0.0","0"
"201R5360","코스피200 C 202105 360.0","70.50","-2.00","70.50","70.50","70.50","3.00","70.50","1","18.0","142"
"201R5362","코스피200 C 202105 362.5",,,,,,"3.00","69.75","0","0.0","0"
"201R5365","코스피200 C 202105 365.0",,,,,,"3.00","67.25","0","0.0","4"
"201R5367","코스피200 C 202105 367.5",,,,,,"3.00","64.75","0","0.0","2"
"201R5370","코스피200 C 202105 370.0",,,,,,"3.00","62.25","0","0.0","252"
"201R5372","코스피200 C 202105 372.5",,,,,,"3.00","59.75","0","0.0","0"
"201R5375","코스피200 C 202105 375.0",,,,,,"3.00","57.25","0","0.0","0"
"201R5377","코스피200 C 202105 377.5",,,,,,"3.00","54.75","0","0.0","3"
"201R5380","코스피200 C 202105 380.0","50.30","1.45","50.30","50.30","50.30","3.00","50.30","1","13.0","12"
"201R5382","코스피200 C 202105 382.5",,,,,,"3.00","49.75","0","0.0","1"
"201R5385","코스피200 C 202105 385.0","46.10","-1.40","46.10","46.10","46.10","3.00","46.10","1","12.0","5"
