종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"209B3280","코스피위클리 C 2302W1 280.0",,,,,,"3.00","48.10","0","0.0","0"
"209B3282","코스피위클리 C 2302W1 282.5",,,,,,"3.00","45.60","0","0.0","0"
"209B3285","코스피위클리 C 2302W1 285.0",,,,,,"3.00","43.10","0","0.0","0"
"209B3287","코스피위클리 C 2302W1 287.5",,,,,,"3.00","40.60","0","0.0","0"
"209B3290","코스피위클리 C 2302W1 290.0",,,,,,"3.00","38.10","0","0.0","0"
"209B3292","코스피위클리 C 2302W1 292.5",,,,,,"3.00","35.60","0","0.0","0"
"209B3295","코스피위클리 C 2302W1 295.0",,,,,,"3.00","33.10","0","0.0","0"
"209B3297","코스피위클리 C 2302W1 297.5",,,,,,"3.00","30.60","0","0.0","0"
"209B3300","코스피위클리 C 2302W1 300.0","25.10","-0.70","25.10","25.10","25.10","3.00","25.10","6","38.0","6"
"209B3302","코스피위클리 C 2302W1 302.5",,,,,,"3.00","25.60","0","0.0","0"
"209B3305","코스피위클리 C 2302W1 305.0","21.05","0.25","21.05","21.05","21.05","3.00","21.05","5","26.0","5"
"209B3307","코스피위클리 C 2302W1 307.5","17.80","-0.50","17.80","17.80","17.80","3.00","17.80","5","22.0","5"
"209B3310","코스피위클리 C 2302W1 310.0","15.30","-0.50","15.30","15.30","15.30","3.00","15.30","5","19.0","5"
"209B3312","코스피위클리 C 2302W1 312.5",,,,,,"8.00","15.60","0","0.0","5"
"209B3315","코스피위클리 C 2302W1 315.0",,,,,,"13.00","13.10","0","0.0","0"
"209B3317","코스피위클리 C 2302W1 317.5","11.00","2.37","8.28","11.00","8.28","18.00","11.00","10","23.0","14"
"209B3320","코스피위클리 C 2302W1 320.0","8.63","1.99","8.10","9.70","7.70","16.00","8.63","19","39.0","41"
"209B3322","코스피위클리 C 2302W1 322.5","6.05","1.27","4.20","8.33","4.20","11.50","6.05","628","934.0","385"
"209B3325","코스피위클리 C 2302W1 325.0","4.30","0.93","3.47","6.41","2.74","13.00","4.30","2648","2894.0","771"
"209B3327","코스피위클리 C 2302W1 327.5","2.81","0.66","2.03","4.71","1.67","13.50","2.81","20632","14737.0","2222"
"209B3330","코스피위클리 C 2302W1 330.0","1.69","0.44","1.19","3.35","0.96","13.60","1.69","56514","28053.0","2749"
"209B3332","코스피위클리 C 2302W1 332.5","0.95","0.25","0.65","2.29","0.50","14.00","0.95","88055","27918.0","4142"
"209B3335","코스피위클리 C 2302W1 335.0","0.48","0.12","0.33","1.53","0.25","14.00","0.48","103256","19993.0","4991"
"209B3337","코스피위클리 C 2302W1 337.5","0.21","0.03","0.15","1.00","0.12","13.90","0.21","94260","11400.0","5966"
"209B3340","코스피위클리 C 2302W1 340.0","0.07","0.00","0.06","0.64","0.06","13.60","0.07","91749","6604.0","11053"
"209B3342","코스피위클리 C 2302W1 342.5","0.04","0.01","0.03","0.41","0.02","14.70","0.04","67393","2508.0","9815"
"209B3345","코스피위클리 C 2302W1 345.0","0.03","0.01","0.02","0.27","0.01","15.90","0.03","41938","875.0","9566"
"209B3347","코스피위클리 C 2302W1 347.5","0.01","0.00","0.01","0.16","0.01","15.80","0.01","40576","441.0","6872"
"209B3350","코스피위클리 C 2302W1 350.0","0.01","0.00","0.01","0.10","0.01","17.70","0.01","19645","129.0","8347"
"209B3352","코스피위클리 C 2302W1 352.5","0.01","0.00","0.01","0.05","0.01","19.40","0.01","6901","34.0","3132"
"209B3355","코스피위클리 C 2302W1 355.0","0.01","0.00","0.01","0.03","0.01","21.10","0.01","5746","21.0","2583"
"209B3357","코스피위클리 C 2302W1 357.5","0.01","0.00","0.01","0.01","0.01","21.90","0.01","692","2.0","496"
"209B3360","코스피위클리 C 2302W1 360.0","0.01","0.00","0.01","0.01","0.01","23.60","0.01","8","0.0","8"
"209B3362","코스피위클리 C 2302W1 362.5",,,,,,"23.60","0.01","0","0.0","0"
"209B3365","코스피위클리 C 2302W1 365.0",,,,,,"23.60","0.01","0","0.0","0"
"309B3280","코스피위클리 P 2302W1 280.0",,,,,,"28.30","0.01","0","0.0","1"
"309B3282","코스피위클리 P 2302W1 282.5",,,,,,"28.30","0.01","0","0.0","0"
"309B3285","코스피위클리 P 2302W1 285.0",,,,,,"28.30","0.01","0","0.0","0"
"309B3287","코스피위클리 P 2302W1 287.5",,,,,,"28.30","0.01","0","0.0","0"
"309B3290","코스피위클리 P 2302W1 290.0",,,,,,"28.30","0.01","0","0.0","17"
"309B3292","코스피위클리 P 2302W1 292.5",,,,,,"28.30","0.01","0","0.0","131"
"309B3295","코스피위클리 P 2302W1 295.0","0.01","0.00","0.01","0.01","0.01","28.30","0.01","400","1.0","3445"
"309B3297","코스피위클리 P 2302W1 297.5","0.01","0.00","0.01","0.01","0.01","26.20","0.01","303","1.0","4862"
"309B3300","코스피위클리 P 2302W1 300.0","0.01","-0.01","0.01","0.01","0.01","24.10","0.01","2629","7.0","2375"
"309B3302","코스피위클리 P 2302W1 302.5","0.01","-0.01","0.01","0.02","0.01","22.10","0.01","10362","27.0","9773"
"309B3305","코스피위클리 P 2302W1 305.0","0.02","-0.01","0.01","0.02","0.01","21.70","0.02","1461","6.0","1710"
"309B3307","코스피위클리 P 2302W1 307.5","0.01","-0.03","0.02","0.03","0.01","17.90","0.01","10135","52.0","5788"
"309B3310","코스피위클리 P 2302W1 310.0","0.03","-0.03","0.04","0.06","0.02","18.10","0.03","13410","138.0","3471"
"309B3312","코스피위클리 P 2302W1 312.5","0.05","-0.08","0.08","0.13","0.03","17.00","0.05","26247","460.0","4422"
"309B3315","코스피위클리 P 2302W1 315.0","0.10","-0.18","0.20","0.28","0.06","16.40","0.10","55313","2032.0","11675"
"309B3317","코스피위클리 P 2302W1 317.5","0.22","-0.31","0.42","0.57","0.14","16.10","0.22","56716","4085.0","5365"
