종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"209BG295","코스피위클리 C 2306W1 295.0",,,,,,"40.00",,"0","0.0","0"
"209BG297","코스피위클리 C 2306W1 297.5",,,,,,"40.00",,"0","0.0","0"
"209BG300","코스피위클리 C 2306W1 300.0",,,,,,"40.00",,"0","0.0","0"
"209BG302","코스피위클리 C 2306W1 302.5",,,,,,"40.00",,"0","0.0","0"
"209BG305","코스피위클리 C 2306W1 305.0",,,,,,"40.00",,"0","0.0","0"
"209BG307","코스피위클리 C 2306W1 307.5",,,,,,"40.00",,"0","0.0","0"
"209BG310","코스피위클리 C 2306W1 310.0",,,,,,"40.00",,"0","0.0","0"
"209BG312","코스피위클리 C 2306W1 312.5",,,,,,"40.00",,"0","0.0","0"
"209BG315","코스피위클리 C 2306W1 315.0",,,,,,"40.00",,"0","0.0","0"
"209BG317","코스피위클리 C 2306W1 317.5",,,,,,"40.00",,"0","0.0","0"
"209BG320","코스피위클리 C 2306W1 320.0",,,,,,"40.00",,"0","0.0","0"
"209BG322","코스피위클리 C 2306W1 322.5",,,,,,"40.00",,"0","0.0","0"
"209BG325","코스피위클리 C 2306W1 325.0",,,,,,"40.00",,"0","0.0","0"
"209BG327","코스피위클리 C 2306W1 327.5","10.65","-1.00","10.65","10.65","10.65","40.00",,"2","5.0","0"
"209BG330","코스피위클리 C 2306W1 330.0","7.60","-4.30","7.60","7.60","7.60","3.00",,"2","4.0","0"
"209BG332","코스피위클리 C 2306W1 332.5","5.30","-1.45","6.25","6.29","4.74","3.00",,"69","97.0","0"
"209BG335","코스피위클리 C 2306W1 335.0","3.27","-0.78","3.47","4.67","2.22","3.00",,"14512","11284.0","0"
"209BG337","코스피위클리 C 2306W1 337.5","0.76","-1.10","1.33","2.29","0.42","3.00",,"274959","67156.0","0"
"209BG340","코스피위클리 C 2306W1 340.0","0.01","-0.52","0.25","0.55","0.01","4.90",,"567542","18805.0","0"
"209BG342","코스피위클리 C 2306W1 342.5","0.01","-0.08","0.02","0.06","0.01","10.40",,"144885","1027.0","0"
"209BG345","코스피위클리 C 2306W1 345.0","0.01","0.00","0.01","0.01","0.01","15.70",,"23847","60.0","0"
"209BG347","코스피위클리 C 2306W1 347.5","0.01","0.00","0.01","0.01","0.01","21.60",,"968","2.0","0"
"209BG350","코스피위클리 C 2306W1 350.0","0.01","0.00","0.01","0.01","0.01","28.20",,"99","0.0","0"
"209BG352","코스피위클리 C 2306W1 352.5","0.01","0.00","0.01","0.01","0.01","30.90",,"8","0.0","0"
"209BG355","코스피위클리 C 2306W1 355.0",,,,,,"30.90",,"0","0.0","0"
"209BG357","코스피위클리 C 2306W1 357.5",,,,,,"30.90",,"0","0.0","0"
"209BG360","코스피위클리 C 2306W1 360.0",,,,,,"30.90",,"0","0.0","0"
"209BG362","코스피위클리 C 2306W1 362.5",,,,,,"30.90",,"0","0.0","0"
"209BG365","코스피위클리 C 2306W1 365.0",,,,,,"30.90",,"0","0.0","0"
"209BG367","코스피위클리 C 2306W1 367.5",,,,,,"30.90",,"0","0.0","0"
"209BG370","코스피위클리 C 2306W1 370.0",,,,,,"30.90",,"0","0.0","0"
"209BG372","코스피위클리 C 2306W1 372.5",,,,,,"30.90",,"0","0.0","0"
"209BG375","코스피위클리 C 2306W1 375.0",,,,,,"30.90",,"0","0.0","0"
"209BG377","코스피위클리 C 2306W1 377.5",,,,,,"30.90",,"0","0.0","0"
"209BG380","코스피위클리 C 2306W1 380.0",,,,,,"30.90",,"0","0.0","0"
"209BG382","코스피위클리 C 2306W1 382.5",,,,,,"30.90",,"0","0.0","0"
"309BG295","코스피위클리 P 2306W1 295.0",,,,,,"40.70",,"0","0.0","0"
"309BG297","코스피위클리 P 2306W1 297.5",,,,,,"40.70",,"0","0.0","0"
"309BG300","코스피위클리 P 2306W1 300.0",,,,,,"40.70",,"0","0.0","0"
"309BG302","코스피위클리 P 2306W1 302.5",,,,,,"40.70",,"0","0.0","0"
"309BG305","코스피위클리 P 2306W1 305.0",,,,,,"40.70",,"0","0.0","0"
"309BG307","코스피위클리 P 2306W1 307.5",,,,,,"40.70",,"0","0.0","0"
"309BG310","코스피위클리 P 2306W1 310.0",,,,,,"40.70",,"0","0.0","0"
"309BG312","코스피위클리 P 2306W1 312.5",,,,,,"40.70",,"0","0.0","0"
"309BG315","코스피위클리 P 2306W1 315.0",,,,,,"40.70",,"0","0.0","0"
"309BG317","코스피위클리 P 2306W1 317.5",,,,,,"40.70",,"0","0.0","0"
"309BG320","코스피위클리 P 2306W1 320.0","0.01","0.00","0.01","0.01","0.01","40.70",,"132","0.0","0"
"309BG322","코스피위클리 P 2306W1 322.5","0.01","0.00","0.01","0.01","0.01","34.60",,"1","0.0","0"
"309BG325","코스피위클리 P 2306W1 325.0","0.01","0.00","0.01","0.01","0.01","32.30",,"84","0.0","0"
"309BG327","코스피위클리 P 2306W1 327.5","0.01","0.00","0.01","0.01","0.01","25.90",,"125","0.0","0"
"309BG330","코스피위클리 P 2306W1 330.0","0.01","0.00","0.01","0.01","0.01","20.60",,"7139","18.0","0"
"309BG332","코스피위클리 P 2306W1 332.5","0.01","-0.01","0.01","0.02","0.01","14.70",,"39520","123.0","0"
"309BG335","코스피위클리 P 2306W1 335.0","0.01","-0.09","0.04","0.09","0.01","9.20",,"182536","1506.0","0"
"309BG337","코스피위클리 P 2306W1 337.5","0.04","-0.43","0.44","0.76","0.03","4.70",,"576206","41476.0","0"
"309BG340","코스피위클리 P 2306W1 340.0","1.77","0.18","1.81","2.85","0.89","12.30",,"109540","48565.0","0"
"309BG342","코스피위클리 P 2306W1 342.5","4.24","0.52","4.10","5.33","2.90","18.00",,"5711","5789.0","0"
"309BG345","코스피위클리 P 2306W1 345.0","6.93","0.79","6.25","7.50","5.43","32.00",,"143","232.0","0"
"309BG347","코스피위클리 P 2306W1 347.5","9.40","1.54","9.99","9.99","9.00","3.00",,"12","28.0","0"
"309BG350","코스피위클리 P 2306W1 350.0","12.00","1.15","12.00","12.00","12.00","48.00",,"2","6.0","0"
"309BG352","코스피위클리 P 2306W1 352.5",,,,,,"48.00",,"0","0.0","0"
"309BG355","코스피위클리 P 2306W1 355.0",,,,,,"48.00",,"0","0.0","0"
"309BG357","코스피위클리 P 2306W1 357.5",,,,,,"48.00",,"0","0.0","0"
"309BG360","코스피위클리 P 2306W1 360.0",,,,,,"48.00",,"0","0.0","0"
"309BG362","코스피위클리 P 2306W1 362.5",,,,,,"48.00",,"0","0.0","0"
"309BG365","코스피위클리 P 2306W1 365.0",,,,,,"48.00",,"0","0.0","0"
"309BG367","코스피위클리 P 2306W1 367.5",,,,,,"48.00",,"0","0.0","0"
"309BG370","코스피위클리 P 2306W1 370.0",,,,,,"48.00",,"0","0.0","0"
"309BG372","코스피위클리 P 2306W1 372.5",,,,,,"48.00",,"0","0.0","0"
"309BG375","코스피위클리 P 2306W1 375.0",,,,,,"48.00",,"0","0.0","0"
"309BG377","코스피위클리 P 2306W1 377.5",,,,,,"48.00",,"0","0.0","0"
"309BG380","코스피위클리 P 2306W1 380.0",,,,,,"48.00",,"0","0.0","0"
"309BG382","코스피위클리 P 2306W1 382.5",,,,,,"48.00",,"0","0.0","0"
