종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"209B6275","코스피위클리 C 2303W1 275.0",,,,,,"16.00","42.05","0","0.0","0"
"209B6277","코스피위클리 C 2303W1 277.5",,,,,,"16.00","39.55","0","0.0","0"
"209B6280","코스피위클리 C 2303W1 280.0",,,,,,"16.00","37.05","0","0.0","0"
"209B6282","코스피위클리 C 2303W1 282.5",,,,,,"16.00","34.55","0","0.0","0"
"209B6285","코스피위클리 C 2303W1 285.0",,,,,,"16.00","32.05","0","0.0","0"
"209B6287","코스피위클리 C 2303W1 287.5",,,,,,"16.00","29.55","0","0.0","0"
"209B6290","코스피위클리 C 2303W1 290.0",,,,,,"16.00","27.05","0","0.0","0"
"209B6292","코스피위클리 C 2303W1 292.5",,,,,,"16.00","24.55","0","0.0","0"
"209B6295","코스피위클리 C 2303W1 295.0",,,,,,"16.00","22.05","0","0.0","0"
"209B6297","코스피위클리 C 2303W1 297.5",,,,,,"16.00","19.55","0","0.0","0"
"209B6300","코스피위클리 C 2303W1 300.0",,,,,,"16.00","17.05","0","0.0","0"
"209B6302","코스피위클리 C 2303W1 302.5",,,,,,"16.00","14.55","0","0.0","0"
"209B6305","코스피위클리 C 2303W1 305.0",,,,,,"16.00","12.10","0","0.0","0"
"209B6307","코스피위클리 C 2303W1 307.5","13.30","0.85","12.95","13.30","12.95","16.00","13.30","10","33.0","5"
"209B6310","코스피위클리 C 2303W1 310.0","7.95","-2.30","9.86","9.86","7.84","17.00","7.95","30","68.0","26"
"209B6312","코스피위클리 C 2303W1 312.5","5.80","-2.56","7.91","8.41","5.80","15.30","5.80","28","46.0","24"
"209B6315","코스피위클리 C 2303W1 315.0","4.28","-2.14","5.92","6.88","3.93","17.50","4.28","629","782.0","281"
"209B6317","코스피위클리 C 2303W1 317.5","2.79","-1.72","4.10","5.16","2.55","16.90","2.79","6121","4718.0","1163"
"209B6320","코스피위클리 C 2303W1 320.0","1.65","-1.48","2.74","3.80","1.51","16.30","1.65","23112","13121.0","2743"
"209B6322","코스피위클리 C 2303W1 322.5","0.90","-1.11","1.70","2.32","0.83","15.80","0.90","42004","14932.0","3464"
"209B6325","코스피위클리 C 2303W1 325.0","0.44","-0.75","0.97","1.37","0.41","15.50","0.44","72467","15719.0","4425"
"209B6327","코스피위클리 C 2303W1 327.5","0.20","-0.44","0.52","0.76","0.19","15.40","0.20","75575","8696.0","5327"
"209B6330","코스피위클리 C 2303W1 330.0","0.08","-0.24","0.25","0.39","0.08","15.40","0.08","55742","2979.0","8189"
"209B6332","코스피위클리 C 2303W1 332.5","0.03","-0.13","0.13","0.18","0.03","15.30","0.03","39761","962.0","6522"
"209B6335","코스피위클리 C 2303W1 335.0","0.01","-0.06","0.05","0.07","0.01","15.30","0.01","26293","268.0","8439"
"209B6337","코스피위클리 C 2303W1 337.5","0.01","-0.02","0.02","0.03","0.01","17.20","0.01","18968","75.0","10199"
"209B6340","코스피위클리 C 2303W1 340.0","0.01","-0.01","0.01","0.02","0.01","19.10","0.01","5342","14.0","5053"
"209B6342","코스피위클리 C 2303W1 342.5","0.01","0.00","0.01","0.01","0.01","19.60","0.01","260","1.0","2036"
"209B6345","코스피위클리 C 2303W1 345.0",,,,,,"19.60","0.01","0","0.0","306"
"209B6347","코스피위클리 C 2303W1 347.5",,,,,,"19.60","0.01","0","0.0","0"
