종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"20951352","코스피위클리 C 2012W4 352.5",,,,,,"3.00","19.70","0","0.0","0"
"20951355","코스피위클리 C 2012W4 355.0","14.00","-2.65","13.95","14.00","13.95","3.00","14.00","2","7.0","1"
"20951357","코스피위클리 C 2012W4 357.5","11.60","-2.60","11.55","11.60","11.55","3.00","11.60","2","6.0","1"
"20951360","코스피위클리 C 2012W4 360.0","11.10","-0.80","11.00","11.10","11.00","16.00","11.10","2","6.0","1"
"20951362","코스피위클리 C 2012W4 362.5",,,,,,"15.50","9.76","0","0.0","2"
"20951365","코스피위클리 C 2012W4 365.0","7.32","-1.11","7.60","7.60","4.67","15.00","7.32","92","145.0","47"
"20951367","코스피위클리 C 2012W4 367.5","5.46","-0.28","5.50","5.61","3.00","16.00","5.46","462","484.0","178"
"20951370","코스피위클리 C 2012W4 370.0","3.69","-0.37","4.20","4.25","1.85","15.80","3.69","13704","8865.0","1036"
"20951372","코스피위클리 C 2012W4 372.5","2.29","-0.41","2.83","2.84","1.09","15.60","2.29","32808","14282.0","2755"
"20951375","코스피위클리 C 2012W4 375.0","1.31","-0.39","1.80","1.91","0.61","15.80","1.31","53756","13432.0","3732"
"20951377","코스피위클리 C 2012W4 377.5","0.70","-0.31","1.02","1.02","0.34","15.90","0.70","43639","6000.0","3473"
"20951380","코스피위클리 C 2012W4 380.0","0.36","-0.24","0.57","0.57","0.19","16.40","0.36","43949","3283.0","3423"
"20951382","코스피위클리 C 2012W4 382.5","0.17","-0.16","0.30","0.30","0.10","16.80","0.17","31037","1193.0","5017"
"20951385","코스피위클리 C 2012W4 385.0","0.09","-0.10","0.17","0.17","0.05","17.70","0.09","22059","442.0","4208"
"20951387","코스피위클리 C 2012W4 387.5","0.04","-0.05","0.07","0.08","0.02","18.10","0.04","12980","148.0","3418"
"20951390","코스피위클리 C 2012W4 390.0","0.02","-0.03","0.04","0.04","0.01","18.70","0.02","4291","26.0","2697"
"20951392","코스피위클리 C 2012W4 392.5","0.01","-0.02","0.02","0.03","0.01","19.40","0.01","8489","27.0","5607"
"30951352","코스피위클리 P 2012W4 352.5","0.06","-0.06","0.10","0.23","0.06","24.80","0.06","33291","1052.0","11626"
"30951355","코스피위클리 P 2012W4 355.0","0.10","-0.09","0.14","0.35","0.10","24.00","0.10","36201","1742.0","4903"
"30951357","코스피위클리 P 2012W4 357.5","0.15","-0.14","0.21","0.53","0.15","22.40","0.15","33810","2713.0","4635"
"30951360","코스피위클리 P 2012W4 360.0","0.26","-0.17","0.33","0.81","0.25","21.60","0.26","47584","5571.0","3046"
"30951362","코스피위클리 P 2012W4 362.5","0.41","-0.25","0.60","1.25","0.40","20.40","0.41","43089","8125.0","2851"
"30951365","코스피위클리 P 2012W4 365.0","0.67","-0.34","0.84","1.91","0.66","19.40","0.67","54180","16307.0","3479"
"30951367","코스피위클리 P 2012W4 367.5","1.13","-0.43","1.30","2.90","1.09","18.80","1.13","39974","17835.0","2814"
"30951370","코스피위클리 P 2012W4 370.0","1.86","-0.50","2.03","4.22","1.80","18.10","1.86","12226","7536.0","1923"
"30951372","코스피위클리 P 2012W4 372.5","2.96","-0.56","3.52","6.00","2.86","18.00","2.96","1723","1539.0","1153"
"30951375","코스피위클리 P 2012W4 375.0","4.47","-0.54","5.96","7.44","4.33","18.30","4.47","116","149.0","108"
"30951377","코스피위클리 P 2012W4 377.5","6.80","0.00","6.51","9.90","6.30","18.00","6.80","63","120.0","81"
"30951380","코스피위클리 P 2012W4 380.0","8.52","-0.28","8.52","8.52","8.52","16.00","8.52","4","9.0","34"
"30951382","코스피위클리 P 2012W4 382.5",,,,,,"16.00","10.35","0","0.0","1"
"30951385","코스피위클리 P 2012W4 385.0",,,,,,"16.00","12.80","0","0.0","0"
"30951387","코스피위클리 P 2012W4 387.5",,,,,,"16.00","15.30","0","0.0","0"
"30951390","코스피위클리 P 2012W4 390.0",,,,,,"16.00","17.80","0","0.0","0"
"30951392","코스피위클리 P 2012W4 392.5",,,,,,"16.00","20.30","0","0.0","0"
