종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"20929247","코스피위클리 C 2006W1 247.5",,,,,,"3.00","28.60","0","0.0","0"
"20929250","코스피위클리 C 2006W1 250.0",,,,,,"3.00","26.10","0","0.0","1"
"20929252","코스피위클리 C 2006W1 252.5",,,,,,"3.00","23.60","0","0.0","0"
"20929255","코스피위클리 C 2006W1 255.0","18.15","0.30","18.90","18.90","18.15","3.00","18.15","4","19.0","3"
"20929257","코스피위클리 C 2006W1 257.5","18.80","2.95","18.50","18.80","18.50","40.00","18.80","2","9.0","2"
"20929260","코스피위클리 C 2006W1 260.0",,,,,,"37.33","16.15","0","0.0","8"
"20929262","코스피위클리 C 2006W1 262.5",,,,,,"34.66","13.65","0","0.0","167"
"20929265","코스피위클리 C 2006W1 265.0","10.95","2.25","10.25","10.95","9.99","32.00","10.95","37","98.0","631"
"20929267","코스피위클리 C 2006W1 267.5","8.70","2.22","6.48","8.73","6.48","16.00","8.70","104","216.0","572"
"20929270","코스피위클리 C 2006W1 270.0","6.40","1.75","4.04","6.40","3.95","20.00","6.40","243","290.0","1154"
"20929272","코스피위클리 C 2006W1 272.5","4.14","1.31","2.58","4.50","2.31","18.00","4.14","1977","1651.0","1718"
"20929275","코스피위클리 C 2006W1 275.0","2.38","0.80","1.33","2.77","1.19","17.80","2.38","20412","10482.0","3762"
"20929277","코스피위클리 C 2006W1 277.5","1.10","0.28","0.65","1.39","0.51","17.00","1.10","41261","10837.0","3649"
"20929280","코스피위클리 C 2006W1 280.0","0.43","0.05","0.28","0.60","0.20","17.10","0.43","59795","6561.0","4618"
"20929282","코스피위클리 C 2006W1 282.5","0.16","-0.01","0.11","0.22","0.08","17.80","0.16","39405","1513.0","6382"
"20929285","코스피위클리 C 2006W1 285.0","0.05","-0.02","0.04","0.07","0.03","18.40","0.05","29656","372.0","7158"
"20929287","코스피위클리 C 2006W1 287.5","0.02","-0.01","0.02","0.03","0.01","19.80","0.02","13051","72.0","11386"
"20929290","코스피위클리 C 2006W1 290.0","0.01","0.00","0.01","0.01","0.01","21.60","0.01","2746","7.0","2547"
"20929292","코스피위클리 C 2006W1 292.5","0.01","0.00","0.01","0.01","0.01","24.80","0.01","13","0.0","11"
"30929247","코스피위클리 P 2006W1 247.5","0.01","-0.02","0.02","0.02","0.01","44.90","0.01","7612","20.0","13879"
"30929250","코스피위클리 P 2006W1 250.0","0.01","-0.04","0.03","0.03","0.01","40.90","0.01","11620","54.0","8112"
"30929252","코스피위클리 P 2006W1 252.5","0.01","-0.05","0.05","0.05","0.01","37.10","0.01","11701","61.0","7307"
"30929255","코스피위클리 P 2006W1 255.0","0.01","-0.08","0.05","0.07","0.01","33.40","0.01","8364","70.0","4102"
"30929257","코스피위클리 P 2006W1 257.5","0.01","-0.12","0.09","0.11","0.01","29.60","0.01","11801","138.0","4937"
"30929260","코스피위클리 P 2006W1 260.0","0.03","-0.17","0.16","0.19","0.03","29.60","0.03","16882","351.0","3857"
"30929262","코스피위클리 P 2006W1 262.5","0.06","-0.25","0.24","0.30","0.04","28.10","0.06","24517","856.0","4027"
"30929265","코스피위클리 P 2006W1 265.0","0.11","-0.37","0.42","0.52","0.09","26.20","0.11","28354","1719.0","4837"
"30929267","코스피위클리 P 2006W1 267.5","0.21","-0.58","0.71","0.88","0.18","24.40","0.21","37964","4043.0","4046"
"30929270","코스피위클리 P 2006W1 270.0","0.39","-0.93","1.22","1.45","0.36","22.60","0.39","41739","7120.0","3958"
"30929272","코스피위클리 P 2006W1 272.5","0.78","-1.37","2.13","2.36","0.72","21.30","0.78","30542","9182.0","4477"
"30929275","코스피위클리 P 2006W1 275.0","1.51","-1.90","3.29","3.70","1.37","20.10","1.51","15290","7763.0","2044"
"30929277","코스피위클리 P 2006W1 277.5","2.76","-2.74","4.50","4.53","2.50","19.80","2.76","2020","1527.0","413"
"30929280","코스피위클리 P 2006W1 280.0","4.49","-3.00","5.79","6.00","4.38","20.00","4.49","62","77.0","34"
"30929282","코스피위클리 P 2006W1 282.5","7.65","-1.64","7.75","7.75","7.40","22.00","7.65","3","6.0","3"
"30929285","코스피위클리 P 2006W1 285.0","9.47","-2.23","12.50","12.50","9.39","3.00","9.47","41","101.0","28"
"30929287","코스피위클리 P 2006W1 287.5","11.30","-3.00","11.30","11.30","11.30","16.00","11.30","1","3.0","1"
"30929290","코스피위클리 P 2006W1 290.0",,,,,,"16.00","13.90","0","0.0","0"
"30929292","코스피위클리 P 2006W1 292.5",,,,,,"16.00","16.40","0","0.0","0"
