종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"20974412","코스피위클리 C 2107W4 412.5",,,,,,"12.30","17.40","0","0.0","0"
"20974415","코스피위클리 C 2107W4 415.0",,,,,,"12.30","14.90","0","0.0","0"
"20974417","코스피위클리 C 2107W4 417.5",,,,,,"12.30","12.40","0","0.0","0"
"20974420","코스피위클리 C 2107W4 420.0",,,,,,"12.30","9.94","0","0.0","0"
"20974422","코스피위클리 C 2107W4 422.5",,,,,,"12.30","7.53","0","0.0","0"
"20974425","코스피위클리 C 2107W4 425.0","5.48","-4.37","6.50","6.50","5.02","12.30","5.48","178","247.0","72"
"20974427","코스피위클리 C 2107W4 427.5","3.57","-2.96","3.68","3.98","3.10","12.00","3.57","1728","1527.0","573"
"20974430","코스피위클리 C 2107W4 430.0","2.01","-3.26","2.65","2.65","1.70","11.40","2.01","24068","12291.0","2421"
"20974432","코스피위클리 C 2107W4 432.5","0.95","-2.36","1.37","1.37","0.79","10.90","0.95","72003","17716.0","4705"
"20974435","코스피위클리 C 2107W4 435.0","0.36","-1.49","0.53","0.60","0.30","10.60","0.36","56280","5476.0","6702"
"20974437","코스피위클리 C 2107W4 437.5","0.12","-0.76","0.19","0.21","0.10","10.70","0.12","29867","930.0","7733"
"20974440","코스피위클리 C 2107W4 440.0","0.04","-0.30","0.07","0.07","0.03","10.90","0.04","12612","129.0","7364"
"20974442","코스피위클리 C 2107W4 442.5","0.01","-0.10","0.03","0.03","0.01","11.10","0.01","12454","60.0","6948"
"20974445","코스피위클리 C 2107W4 445.0","0.01","-0.03","0.02","0.02","0.01","12.90","0.01","9104","28.0","7672"
"20974447","코스피위클리 C 2107W4 447.5","0.01","-0.01","0.01","0.01","0.01","14.60","0.01","871","2.0","2936"
"20974450","코스피위클리 C 2107W4 450.0","0.01","0.00","0.01","0.01","0.01","16.90","0.01","6","0.0","4134"
"20974452","코스피위클리 C 2107W4 452.5",,,,,,"18.35","0.01","0","0.0","4679"
"20974455","코스피위클리 C 2107W4 455.0","0.01","0.00","0.01","0.01","0.01","19.80","0.01","65","0.0","260"
"20974457","코스피위클리 C 2107W4 457.5",,,,,,"19.80","0.01","0","0.0","5"
"30974412","코스피위클리 P 2107W4 412.5","0.09","0.06","0.04","0.12","0.04","20.50","0.09","30899","618.0","13291"
"30974415","코스피위클리 P 2107W4 415.0","0.11","0.07","0.08","0.17","0.08","18.60","0.11","24464","774.0","4268"
"30974417","코스피위클리 P 2107W4 417.5","0.20","0.13","0.12","0.26","0.12","18.00","0.20","29935","1457.0","4050"
"30974420","코스피위클리 P 2107W4 420.0","0.30","0.21","0.20","0.42","0.18","16.60","0.30","42519","3273.0","5294"
"30974422","코스피위클리 P 2107W4 422.5","0.50","0.35","0.33","0.71","0.32","15.50","0.50","49105","6373.0","4433"
"30974425","코스피위클리 P 2107W4 425.0","0.86","0.61","0.58","1.15","0.58","14.70","0.86","61435","13329.0","4246"
"30974427","코스피위클리 P 2107W4 427.5","1.45","1.02","1.04","1.87","1.02","13.80","1.45","57194","20901.0","2925"
"30974430","코스피위클리 P 2107W4 430.0","2.41","1.64","1.80","2.97","1.76","13.10","2.41","24643","14508.0","3983"
"30974432","코스피위클리 P 2107W4 432.5","3.84","2.46","3.00","4.56","2.86","13.00","3.84","3671","3409.0","2105"
"30974435","코스피위클리 P 2107W4 435.0","5.86","3.45","4.67","6.51","4.63","14.00","5.86","1541","2119.0","1120"
"30974437","코스피위클리 P 2107W4 437.5","7.91","4.00","6.90","8.78","6.90","17.50","7.91","313","614.0","585"
"30974440","코스피위클리 P 2107W4 440.0","10.30","4.45","9.19","10.65","9.19","21.00","10.30","31","78.0","36"
"30974442","코스피위클리 P 2107W4 442.5","13.60","5.85","12.75","13.60","12.65","23.00","13.60","6","19.0","3"
"30974445","코스피위클리 P 2107W4 445.0",,,,,,"23.00","15.25","0","0.0","0"
"30974447","코스피위클리 P 2107W4 447.5",,,,,,"23.00","17.70","0","0.0","0"
"30974450","코스피위클리 P 2107W4 450.0",,,,,,"23.00","20.15","0","0.0","0"
"30974452","코스피위클리 P 2107W4 452.5",,,,,,"23.00","22.60","0","0.0","0"
"30974455","코스피위클리 P 2107W4 455.0",,,,,,"23.00","25.10","0","0.0","0"
"30974457","코스피위클리 P 2107W4 457.5",,,,,,"23.00","27.60","0","0.0","0"
