종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"20976410","코스피위클리 C 2108W1 410.0",,,,,,"16.30","14.00","0","0.0","0"
"20976412","코스피위클리 C 2108W1 412.5",,,,,,"16.30","11.60","0","0.0","0"
"20976415","코스피위클리 C 2108W1 415.0",,,,,,"16.30","9.30","0","0.0","0"
"20976417","코스피위클리 C 2108W1 417.5",,,,,,"16.30","7.17","0","0.0","0"
"20976420","코스피위클리 C 2108W1 420.0","6.10","-3.83","6.60","7.13","5.80","16.30","6.10","193","314.0","123"
"20976422","코스피위클리 C 2108W1 422.5","4.32","-3.69","6.42","6.61","4.00","15.30","4.32","324","395.0","372"
"20976425","코스피위클리 C 2108W1 425.0","2.77","-3.08","4.22","4.76","2.61","14.00","2.77","3725","2987.0","929"
"20976427","코스피위클리 C 2108W1 427.5","1.66","-2.44","3.28","3.28","1.56","13.30","1.66","16192","8348.0","1945"
"20976430","코스피위클리 C 2108W1 430.0","0.90","-1.71","1.92","1.94","0.86","12.70","0.90","49149","15404.0","3859"
"20976432","코스피위클리 C 2108W1 432.5","0.44","-1.08","1.07","1.07","0.44","12.30","0.44","48355","8137.0","4011"
"20976435","코스피위클리 C 2108W1 435.0","0.21","-0.61","0.54","0.54","0.21","12.30","0.21","40275","3410.0","5238"
"20976437","코스피위클리 C 2108W1 437.5","0.10","-0.30","0.23","0.24","0.10","12.60","0.10","21104","851.0","4643"
"20976440","코스피위클리 C 2108W1 440.0","0.05","-0.14","0.11","0.11","0.05","12.80","0.05","13106","255.0","4229"
"20976442","코스피위클리 C 2108W1 442.5","0.03","-0.06","0.07","0.07","0.03","13.60","0.03","12928","131.0","7270"
"20976445","코스피위클리 C 2108W1 445.0","0.02","-0.03","0.04","0.04","0.02","14.40","0.02","4803","35.0","2663"
"20976447","코스피위클리 C 2108W1 447.5","0.01","-0.02","0.03","0.03","0.01","14.70","0.01","5248","25.0","3039"
"20976450","코스피위클리 C 2108W1 450.0","0.01","-0.02","0.01","0.02","0.01","16.10","0.01","7380","20.0","6344"
"30976410","코스피위클리 P 2108W1 410.0","0.46","0.35","0.12","0.46","0.12","18.40","0.46","33368","2290.0","7307"
"30976412","코스피위클리 P 2108W1 412.5","0.64","0.49","0.18","0.64","0.17","17.30","0.64","24164","2453.0","3457"
"30976415","코스피위클리 P 2108W1 415.0","0.88","0.65","0.27","0.88","0.27","16.30","0.88","30670","4602.0","4021"
"30976417","코스피위클리 P 2108W1 417.5","1.23","0.88","0.43","1.25","0.43","15.40","1.23","41443","9102.0","3816"
"30976420","코스피위클리 P 2108W1 420.0","1.74","1.19","0.70","1.80","0.70","14.40","1.74","57615","18292.0","3521"
"30976422","코스피위클리 P 2108W1 422.5","2.39","1.53","1.09","2.59","1.09","13.10","2.39","39070","18124.0","1316"
"30976425","코스피위클리 P 2108W1 425.0","3.42","2.07","1.71","3.70","1.70","12.30","3.42","22001","14551.0","1694"
"30976427","코스피위클리 P 2108W1 427.5","4.80","2.74","2.60","5.14","2.60","11.30","4.80","3813","3447.0","730"
"30976430","코스피위클리 P 2108W1 430.0","6.85","3.75","3.75","6.85","3.75","12.00","6.85","920","1157.0","684"
"30976432","코스피위클리 P 2108W1 432.5","8.58","3.93","6.21","8.70","5.75","13.50","8.58","109","195.0","44"
"30976435","코스피위클리 P 2108W1 435.0","9.98","3.68","7.93","9.98","7.93","15.00","9.98","2","4.0","3"
"30976437","코스피위클리 P 2108W1 437.5","11.90","3.72","9.79","11.90","9.79","4.00","11.90","3","8.0","4"
"30976440","코스피위클리 P 2108W1 440.0",,,,,,"4.00","16.05","0","0.0","0"
"30976442","코스피위클리 P 2108W1 442.5",,,,,,"4.00","18.55","0","0.0","0"
"30976445","코스피위클리 P 2108W1 445.0",,,,,,"4.00","21.05","0","0.0","0"
"30976447","코스피위클리 P 2108W1 447.5",,,,,,"4.00","23.55","0","0.0","0"
"30976450","코스피위클리 P 2108W1 450.0",,,,,,"4.00","26.05","0","0.0","0"
