종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201L1192","코스피200 C 201601 192.5","40.50","1.15","39.45","40.50","39.45","64.00","40.50","4","79.0","693"
"201L1195","코스피200 C 201601 195.0","36.95","0.10","36.75","37.30","36.75","3.00","36.95","21","389.0","30"
"201L1197","코스피200 C 201601 197.5","34.50","-0.70","34.55","34.80","34.50","3.00","34.50","8","139.0","15"
"201L1200","코스피200 C 201601 200.0","33.00","-0.60","33.00","33.00","33.00","64.00","33.00","1","17.0","36"
"201L1202","코스피200 C 201601 202.5","29.50","-0.90","29.60","29.80","29.50","3.00","29.50","8","119.0","28"
"201L1205","코스피200 C 201601 205.0","25.65","-1.20","25.55","25.65","25.55","48.00","25.65","3","38.0","18"
"201L1207","코스피200 C 201601 207.5","24.50","0.35","24.30","25.30","24.30","3.00","24.50","28","344.0","20"
"201L1210","코스피200 C 201601 210.0","21.90","-0.05","21.80","22.45","21.80","32.00","21.90","26","286.0","208"
"201L1212","코스피200 C 201601 212.5","21.10","1.75","19.35","21.20","19.35","16.00","21.10","51","506.0","71"
"201L1215","코스피200 C 201601 215.0","17.20","-0.45","16.55","17.50","16.55","16.00","17.20","21","181.0","26"
"201L1217","코스피200 C 201601 217.5","14.65","-0.20","14.55","15.00","14.55","16.00","14.65","18","133.0","28"
"201L1220","코스피200 C 201601 220.0","12.60","0.15","11.25","12.60","10.65","3.00","12.60","14","83.0","48"
"201L1222","코스피200 C 201601 222.5","8.73","-1.87","8.69","8.80","8.35","26.00","8.73","34","157.0","50"
"201L1225","코스피200 C 201601 225.0","8.82","1.02","6.94","9.00","6.14","18.00","8.82","694","2401.0","793"
"201L1227","코스피200 C 201601 227.5","6.30","0.74","4.25","6.68","4.08","10.00","6.30","3458","8913.0","1443"
"201L1230","코스피200 C 201601 230.0","4.20","0.61","2.66","4.58","2.44","13.00","4.20","29301","46893.0","4451"
"201L1232","코스피200 C 201601 232.5","2.45","0.37","1.34","2.75","1.25","13.00","2.45","157205","154464.0","8802"
"201L1235","코스피200 C 201601 235.0","1.21","0.25","0.57","1.39","0.54","13.00","1.21","237392","112297.0","19589"
"201L1237","코스피200 C 201601 237.5","0.49","0.16","0.19","0.56","0.17","13.00","0.49","269978","49325.0","30735"
"201L1240","코스피200 C 201601 240.0","0.16","0.06","0.06","0.19","0.05","13.00","0.16","268032","15033.0","39647"
"201L1242","코스피200 C 201601 242.5","0.05","0.02","0.02","0.07","0.02","14.00","0.05","172806","3896.0","42492"
"201L1245","코스피200 C 201601 245.0","0.02","0.00","0.01","0.04","0.01","15.00","0.02","61327","786.0","45483"
"201L1247","코스피200 C 201601 247.5","0.02","0.01","0.01","0.02","0.01","17.00","0.02","28778","200.0","37053"
"201L1250","코스피200 C 201601 250.0","0.01","0.00","0.01","0.02","0.01","18.00","0.01","20785","104.0","40557"
"201L1252","코스피200 C 201601 252.5","0.01","0.00","0.01","0.01","0.01","21.00","0.01","793","4.0","30386"
"201L1255","코스피200 C 201601 255.0","0.01","0.00","0.01","0.01","0.01","24.00","0.01","232","1.0","37575"
"201L1257","코스피200 C 201601 257.5","0.01","0.00","0.01","0.01","0.01","26.00","0.01","101","1.0","27264"
"201L1260","코스피200 C 201601 260.0","0.01","0.00","0.01","0.01","0.01","28.00","0.01","17","0.0","24980"
"201L1262","코스피200 C 201601 262.5","0.01","0.00","0.01","0.01","0.01","32.00","0.01","196","1.0","16277"
"201L1265","코스피200 C 201601 265.0","0.01","0.00","0.01","0.01","0.01","33.00","0.01","74","0.0","12404"
"201L1267","코스피200 C 201601 267.5","0.01","0.00","0.01","0.01","0.01","36.00","0.01","4","0.0","5878"
"201L1270","코스피200 C 201601 270.0","0.01","0.00","0.01","0.01","0.01","41.00","0.01","2","0.0","10866"
"201L1272","코스피200 C 201601 272.5","0.01","0.00","0.01","0.01","0.01","42.00","0.01","2","0.0","3501"
"201L1275","코스피200 C 201601 275.0","0.01","0.00","0.01","0.01","0.01","45.00","0.01","1","0.0","5278"
"201L1277","코스피200 C 201601 277.5",,,,,,"13.00","0.01","0","0.0","1629"
"201L1280","코스피200 C 201601 280.0","0.01","0.00","0.01","0.01","0.01","49.00","0.01","2","0.0","2002"
"201L1282","코스피200 C 201601 282.5",,,,,,"13.00","0.01","0","0.0","4213"
"201L2192","코스피200 C 201602 192.5",,,,,,"13.00","41.45","0","0.0","0"
