종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201K7212","코스피200 C 201507 212.5","38.25","-3.10","37.65","38.50","36.90","3.00","38.25","6","114.0","1016"
"201K7215","코스피200 C 201507 215.0","34.90","-3.85","34.75","35.00","34.70","3.00","34.90","12","209.0","339"
"201K7217","코스피200 C 201507 217.5","33.05","-3.30","33.05","33.05","33.05","3.00","33.05","1","17.0","21"
"201K7220","코스피200 C 201507 220.0","29.95","-4.00","30.45","31.05","29.75","3.00","29.95","12","182.0","58"
"201K7222","코스피200 C 201507 222.5","27.80","-3.45","27.80","27.80","27.80","3.00","27.80","1","14.0","41"
"201K7225","코스피200 C 201507 225.0","24.80","-4.15","24.80","24.80","24.80","3.00","24.80","1","12.0","120"
"201K7227","코스피200 C 201507 227.5","22.45","-3.70","22.45","22.45","22.45","3.00","22.45","1","11.0","21"
"201K7230","코스피200 C 201507 230.0","20.75","-3.50","19.85","20.75","19.85","3.00","20.75","5","50.0","35"
"201K7232","코스피200 C 201507 232.5","17.30","-4.30","17.30","17.30","17.30","3.00","17.30","2","17.0","14"
"201K7235","코스피200 C 201507 235.0","15.20","-3.70","15.15","15.20","14.95","3.00","15.20","9","68.0","126"
"201K7237","코스피200 C 201507 237.5","12.75","-4.25","12.70","12.75","12.70","3.00","12.75","2","13.0","140"
"201K7240","코스피200 C 201507 240.0","11.10","-3.10","10.75","11.30","10.00","16.00","11.10","59","315.0","518"
"201K7242","코스피200 C 201507 242.5","9.05","-2.65","8.40","9.05","7.70","14.00","9.05","101","435.0","878"
"201K7245","코스피200 C 201507 245.0","6.90","-2.45","6.25","6.90","5.50","15.00","6.90","1473","4452.0","3384"
"201K7247","코스피200 C 201507 247.5","4.85","-2.30","4.25","4.85","3.65","14.00","4.85","7568","15545.0","7483"
"201K7250","코스피200 C 201507 250.0","3.05","-2.00","2.44","3.10","2.18","13.00","3.05","69747","89611.0","12518"
"201K7252","코스피200 C 201507 252.5","1.75","-1.50","1.50","1.85","1.15","12.00","1.75","131409","92126.0","18833"
"201K7255","코스피200 C 201507 255.0","0.80","-1.04","0.73","0.86","0.50","12.00","0.80","196076","65296.0","29028"
"201K7257","코스피200 C 201507 257.5","0.30","-0.61","0.33","0.38","0.22","11.00","0.30","167092","23556.0","37018"
