종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201S1292","코스피200 C 202201 292.5",,,,,,"3.00","102.40","0","0.0","11"
"201S1295","코스피200 C 202201 295.0","98.80","-3.05","101.85","101.85","98.70","3.00","98.80","30","748.0","111"
"201S1297","코스피200 C 202201 297.5",,,,,,"3.00","97.40","0","0.0","0"
"201S1300","코스피200 C 202201 300.0",,,,,,"3.00","94.90","0","0.0","0"
"201S1302","코스피200 C 202201 302.5",,,,,,"3.00","92.40","0","0.0","0"
"201S1305","코스피200 C 202201 305.0",,,,,,"3.00","89.90","0","0.0","0"
"201S1307","코스피200 C 202201 307.5",,,,,,"3.00","87.40","0","0.0","0"
"201S1310","코스피200 C 202201 310.0",,,,,,"3.00","84.90","0","0.0","1"
"201S1312","코스피200 C 202201 312.5",,,,,,"3.00","82.40","0","0.0","0"
"201S1315","코스피200 C 202201 315.0",,,,,,"3.00","79.90","0","0.0","0"
"201S1317","코스피200 C 202201 317.5",,,,,,"3.00","77.40","0","0.0","11"
"201S1320","코스피200 C 202201 320.0",,,,,,"3.00","74.90","0","0.0","0"
"201S1322","코스피200 C 202201 322.5",,,,,,"3.00","72.40","0","0.0","0"
"201S1325","코스피200 C 202201 325.0",,,,,,"3.00","69.90","0","0.0","0"
"201S1327","코스피200 C 202201 327.5",,,,,,"3.00","67.40","0","0.0","0"
"201S1330","코스피200 C 202201 330.0",,,,,,"3.00","64.90","0","0.0","3"
"201S1332","코스피200 C 202201 332.5",,,,,,"3.00","62.40","0","0.0","0"
"201S1335","코스피200 C 202201 335.0",,,,,,"3.00","59.90","0","0.0","0"
"201S1337","코스피200 C 202201 337.5",,,,,,"3.00","57.40","0","0.0","0"
"201S1340","코스피200 C 202201 340.0",,,,,,"3.00","54.95","0","0.0","280"
"201S1342","코스피200 C 202201 342.5",,,,,,"3.00","52.45","0","0.0","0"
"201S1345","코스피200 C 202201 345.0",,,,,,"3.00","49.95","0","0.0","0"
"201S1347","코스피200 C 202201 347.5",,,,,,"3.00","47.45","0","0.0","0"
"201S1350","코스피200 C 202201 350.0",,,,,,"3.00","44.95","0","0.0","21"
"201S1352","코스피200 C 202201 352.5",,,,,,"2.99","42.45","0","0.0","1"
"201S1355","코스피200 C 202201 355.0",,,,,,"3.00","39.95","0","0.0","98"
