종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201P6200","코스피200 C 201906 200.0","67.60","2.90","65.15","67.80","65.15","32.00","67.60","25","420.0","744"
"201P6202","코스피200 C 201906 202.5",,,,,,"14.40","63.85","0","0.0","0"
"201P6205","코스피200 C 201906 205.0",,,,,,"14.40","61.35","0","0.0","72"
"201P6207","코스피200 C 201906 207.5",,,,,,"14.40","58.85","0","0.0","1"
"201P6210","코스피200 C 201906 210.0",,,,,,"14.40","56.35","0","0.0","548"
"201P6212","코스피200 C 201906 212.5",,,,,,"14.40","53.85","0","0.0","24"
"201P6215","코스피200 C 201906 215.0",,,,,,"14.40","51.35","0","0.0","21"
"201P6217","코스피200 C 201906 217.5",,,,,,"14.40","48.85","0","0.0","12"
"201P6220","코스피200 C 201906 220.0",,,,,,"14.40","46.35","0","0.0","4333"
"201P6222","코스피200 C 201906 222.5",,,,,,"14.40","43.90","0","0.0","0"
"201P6225","코스피200 C 201906 225.0",,,,,,"14.40","41.40","0","0.0","52"
"201P6227","코스피200 C 201906 227.5",,,,,,"14.40","38.90","0","0.0","0"
"201P6230","코스피200 C 201906 230.0",,,,,,"14.40","36.40","0","0.0","2"
"201P6232","코스피200 C 201906 232.5",,,,,,"14.40","33.90","0","0.0","0"
"201P6235","코스피200 C 201906 235.0",,,,,,"14.40","31.40","0","0.0","0"
"201P6237","코스피200 C 201906 237.5",,,,,,"14.40","28.90","0","0.0","1"
"201P6240","코스피200 C 201906 240.0",,,,,,"14.40","26.40","0","0.0","8"
"201P6242","코스피200 C 201906 242.5",,,,,,"14.40","23.90","0","0.0","1"
"201P6245","코스피200 C 201906 245.0","22.10","1.80","23.30","23.30","22.10","3.00","22.10","2","11.0","2"
"201P6247","코스피200 C 201906 247.5",,,,,,"14.40","19.00","0","0.0","27"
"201P6250","코스피200 C 201906 250.0","16.00","0.00","16.00","16.00","16.00","22.00","16.00","4","16.0","2846"
"201P6252","코스피200 C 201906 252.5","14.50","0.90","13.20","14.80","13.20","14.00","14.50","11","39.0","25"
"201P6255","코스피200 C 201906 255.0","12.50","1.05","11.25","14.20","11.25","16.00","12.50","70","210.0","116"
"201P6257","코스피200 C 201906 257.5","10.75","1.44","9.56","12.00","9.51","15.00","10.75","142","367.0","179"
"201P6260","코스피200 C 201906 260.0","8.24","0.85","7.70","9.90","7.58","16.00","8.24","1820","4336.0","7571"
"201P6262","코스피200 C 201906 262.5","6.49","0.79","5.39","7.95","5.39","15.50","6.49","1294","2160.0","994"
"201P6265","코스피200 C 201906 265.0","4.87","0.60","3.89","6.18","3.55","15.10","4.87","9907","12754.0","4845"
"201P6267","코스피200 C 201906 267.5","3.52","0.51","2.76","4.62","2.75","14.90","3.52","46744","42974.0","11495"
"201P6270","코스피200 C 201906 270.0","2.41","0.39","1.85","3.27","1.80","14.40","2.41","100755","65586.0","27791"
"201P6272","코스피200 C 201906 272.5","1.59","0.31","1.15","2.22","1.11","14.10","1.59","128494","55266.0","25006"
"201P6275","코스피200 C 201906 275.0","0.98","0.20","0.70","1.43","0.69","13.80","0.98","177300","48807.0","36695"
"201P6277","코스피200 C 201906 277.5","0.60","0.15","0.40","0.88","0.39","13.80","0.60","208182","33989.0","34819"
"201P6280","코스피200 C 201906 280.0","0.36","0.11","0.21","0.51","0.21","13.80","0.36","240036","22505.0","53368"
"201P6282","코스피200 C 201906 282.5","0.19","0.05","0.11","0.29","0.11","13.70","0.19","151102","7986.0","57793"
"201P6285","코스피200 C 201906 285.0","0.11","0.02","0.06","0.16","0.06","13.90","0.11","120019","3282.0","55321"
"201P6287","코스피200 C 201906 287.5","0.06","0.02","0.03","0.09","0.03","14.20","0.06","103427","1583.0","59283"
"201P6290","코스피200 C 201906 290.0","0.03","0.01","0.02","0.05","0.02","14.10","0.03","97481","820.0","63639"
"201P6292","코스피200 C 201906 292.5","0.02","0.01","0.01","0.03","0.01","14.60","0.02","25201","125.0","37659"
"201P6295","코스피200 C 201906 295.0","0.01","0.00","0.01","0.02","0.01","14.80","0.01","19658","51.0","44090"
"201P6297","코스피200 C 201906 297.5","0.01","0.00","0.01","0.01","0.01","15.60","0.01","3042","8.0","41066"
"201P6300","코스피200 C 201906 300.0","0.01","0.00","0.01","0.01","0.01","16.90","0.01","111","0.0","57435"
"201P6302","코스피200 C 201906 302.5","0.01","0.00","0.01","0.01","0.01","17.50","0.01","6","0.0","34939"
"201P6305","코스피200 C 201906 305.0","0.01","0.00","0.01","0.01","0.01","18.90","0.01","10","0.0","32260"
"201P6307","코스피200 C 201906 307.5",,,,,,"14.40","0.01","0","0.0","11154"
"201P6310","코스피200 C 201906 310.0","0.01","0.00","0.01","0.01","0.01","20.90","0.01","21","0.0","22175"
"201P6312","코스피200 C 201906 312.5",,,,,,"14.40","0.01","0","0.0","10488"
"201P6315","코스피200 C 201906 315.0",,,,,,"14.40","0.01","0","0.0","16365"
"201P6317","코스피200 C 201906 317.5",,,,,,"14.40","0.01","0","0.0","4789"
"201P6320","코스피200 C 201906 320.0",,,,,,"14.40","0.01","0","0.0","10954"
"201P6322","코스피200 C 201906 322.5",,,,,,"14.40","0.01","0","0.0","2137"
"201P6325","코스피200 C 201906 325.0",,,,,,"14.40","0.01","0","0.0","3371"
"201P6327","코스피200 C 201906 327.5",,,,,,"14.40","0.01","0","0.0","935"
"201P6330","코스피200 C 201906 330.0",,,,,,"14.40","0.01","0","0.0","8878"
"201P6332","코스피200 C 201906 332.5",,,,,,"14.40","0.01","0","0.0","704"
"201P6335","코스피200 C 201906 335.0",,,,,,"14.40","0.01","0","0.0","3665"
"201P6337","코스피200 C 201906 337.5",,,,,,"14.40","0.01","0","0.0","831"
"201P6340","코스피200 C 201906 340.0",,,,,,"14.40","0.01","0","0.0","8433"
"201P6342","코스피200 C 201906 342.5",,,,,,"14.40","0.01","0","0.0","1420"
"201P6345","코스피200 C 201906 345.0",,,,,,"14.40","0.01","0","0.0","1935"
"201P6347","코스피200 C 201906 347.5",,,,,,"14.40","0.01","0","0.0","167"
"201P6350","코스피200 C 201906 350.0","0.01","0.00","0.01","0.01","0.01","36.40","0.01","1","0.0","9617"
"201P6352","코스피200 C 201906 352.5",,,,,,"14.40","0.01","0","0.0","123"
"201P6355","코스피200 C 201906 355.0",,,,,,"14.40","0.01","0","0.0","1097"
"201P6357","코스피200 C 201906 357.5",,,,,,"14.40","0.01","0","0.0","175"
"201P6360","코스피200 C 201906 360.0",,,,,,"14.40","0.01","0","0.0","4244"
"201P6362","코스피200 C 201906 362.5",,,,,,"14.40","0.01","0","0.0","687"
"201P6365","코스피200 C 201906 365.0",,,,,,"14.40","0.01","0","0.0","364"
"201P6367","코스피200 C 201906 367.5",,,,,,"14.40","0.01","0","0.0","216"
"201P6370","코스피200 C 201906 370.0",,,,,,"14.40","0.01","0","0.0","4655"
"201P6372","코스피200 C 201906 372.5",,,,,,"14.40","0.01","0","0.0","158"
"201P6375","코스피200 C 201906 375.0",,,,,,"14.40","0.01","0","0.0","762"
