종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201M8237","코스피200 C 201708 237.5",,,,,,"8.00","84.65","0","0.0","2227"
"201M8240","코스피200 C 201708 240.0","82.00","0.05","82.00","82.00","82.00","32.00","82.00","1","21.0","209"
"201M8242","코스피200 C 201708 242.5",,,,,,"8.00","79.65","0","0.0","1"
"201M8245","코스피200 C 201708 245.0",,,,,,"8.00","77.15","0","0.0","2"
"201M8247","코스피200 C 201708 247.5",,,,,,"8.00","74.65","0","0.0","1"
"201M8250","코스피200 C 201708 250.0","72.05","0.10","72.05","72.05","72.05","32.00","72.05","1","18.0","2"
"201M8252","코스피200 C 201708 252.5","69.55","0.10","69.55","69.55","69.55","32.00","69.55","1","17.0","3"
"201M8255","코스피200 C 201708 255.0","67.05","0.10","67.05","67.05","67.05","32.00","67.05","1","17.0","1"
"201M8257","코스피200 C 201708 257.5","64.55","0.10","64.55","64.55","64.55","32.00","64.55","1","16.0","3"
"201M8260","코스피200 C 201708 260.0",,,,,,"8.00","62.20","0","0.0","3"
"201M8262","코스피200 C 201708 262.5",,,,,,"8.00","59.70","0","0.0","2"
"201M8265","코스피200 C 201708 265.0","57.05","0.10","57.05","57.05","57.05","32.00","57.05","1","14.0","1"
"201M8267","코스피200 C 201708 267.5","54.55","0.10","54.55","54.55","54.55","32.00","54.55","1","14.0","1"
"201M8270","코스피200 C 201708 270.0","52.05","0.05","52.05","52.05","52.05","32.00","52.05","1","13.0","220"
"201M8272","코스피200 C 201708 272.5","49.55","0.05","49.55","49.55","49.55","32.00","49.55","1","12.0","5"
"201M8275","코스피200 C 201708 275.0","47.05","0.05","47.05","47.05","47.05","16.00","47.05","1","12.0","13"
"201M8277","코스피200 C 201708 277.5","44.55","0.05","44.55","44.55","44.55","16.00","44.55","1","11.0","5"
"201M8280","코스피200 C 201708 280.0",,,,,,"8.00","42.20","0","0.0","385"
"201M8282","코스피200 C 201708 282.5","38.95","0.45","38.95","38.95","38.95","16.00","38.95","1","10.0","66"
"201M8285","코스피200 C 201708 285.0","36.95","-0.05","36.45","36.95","36.35","16.00","36.95","21","192.0","188"
"201M8287","코스피200 C 201708 287.5",,,,,,"8.00","34.70","0","0.0","119"
"201M8290","코스피200 C 201708 290.0","31.50","-0.50","31.50","31.50","31.50","16.00","31.50","1","8.0","219"
"201M8292","코스피200 C 201708 292.5","29.25","-0.30","29.25","29.25","29.25","16.00","29.25","1","7.0","62"
"201M8295","코스피200 C 201708 295.0","27.10","0.35","26.95","27.10","26.95","24.00","27.10","2","14.0","182"
"201M8297","코스피200 C 201708 297.5",,,,,,"8.00","24.70","0","0.0","97"
"201M8300","코스피200 C 201708 300.0","21.95","0.20","21.50","22.00","21.40","20.00","21.95","24","130.0","799"
"201M8302","코스피200 C 201708 302.5","19.65","0.30","19.20","19.65","19.20","18.00","19.65","30","146.0","687"
"201M8305","코스피200 C 201708 305.0","17.00","0.00","16.65","17.20","16.60","12.00","17.00","27","114.0","1415"
"201M8307","코스피200 C 201708 307.5","14.50","-0.15","14.55","14.55","14.00","14.00","14.50","13","47.0","1836"
"201M8310","코스피200 C 201708 310.0","12.35","0.15","11.95","12.35","11.50","10.00","12.35","66","197.0","4926"
"201M8312","코스피200 C 201708 312.5","9.77","-0.02","9.62","9.91","9.16","4.00","9.77","163","391.0","4364"
"201M8315","코스피200 C 201708 315.0","7.58","0.03","7.55","7.60","6.89","8.00","7.58","1642","2989.0","18962"
"201M8317","코스피200 C 201708 317.5","5.42","-0.02","5.48","5.48","4.81","8.00","5.42","2160","2787.0","18510"
"201M8320","코스피200 C 201708 320.0","3.56","0.00","3.62","3.62","3.10","8.00","3.56","30882","25916.0","18865"
"201M8322","코스피200 C 201708 322.5","2.13","-0.04","2.20","2.21","1.83","7.00","2.13","63937","32116.0","20669"
"201M8325","코스피200 C 201708 325.0","1.15","-0.08","1.23","1.23","0.99","7.00","1.15","77199","21484.0","33911"
"201M8327","코스피200 C 201708 327.5","0.59","-0.04","0.62","0.64","0.50","8.00","0.59","84083","11982.0","34122"
"201M8330","코스피200 C 201708 330.0","0.28","-0.03","0.31","0.31","0.24","8.00","0.28","72479","5018.0","62222"
"201M8332","코스피200 C 201708 332.5","0.14","-0.02","0.15","0.16","0.12","8.00","0.14","49305","1748.0","35740"
"201M8335","코스피200 C 201708 335.0","0.08","-0.01","0.08","0.09","0.07","9.00","0.08","25226","497.0","25397"
"201M8337","코스피200 C 201708 337.5","0.05","0.00","0.05","0.05","0.04","10.00","0.05","5988","74.0","30519"
"201M8340","코스피200 C 201708 340.0","0.03","0.00","0.03","0.03","0.02","10.00","0.03","5260","39.0","31654"
"201M8342","코스피200 C 201708 342.5","0.02","0.00","0.02","0.02","0.01","11.00","0.02","4950","24.0","29271"
"201M8345","코스피200 C 201708 345.0","0.01","0.00","0.01","0.01","0.01","11.00","0.01","3790","9.0","7443"
"201M8347","코스피200 C 201708 347.5","0.01","0.00","0.01","0.01","0.01","13.00","0.01","485","1.0","17679"
"201M8350","코스피200 C 201708 350.0","0.01","0.00","0.01","0.01","0.01","13.00","0.01","1","0.0","9"
"201M8352","코스피200 C 201708 352.5",,,,,,"8.00","0.01","0","0.0","0"
"201M9220","코스피200 C 201709 220.0",,,,,,"8.00","102.45","0","0.0","22"
"201M9222","코스피200 C 201709 222.5",,,,,,"8.00","99.95","0","0.0","12"
"201M9225","코스피200 C 201709 225.0",,,,,,"8.00","97.45","0","0.0","0"
"201M9227","코스피200 C 201709 227.5",,,,,,"8.00","94.95","0","0.0","0"
"201M9230","코스피200 C 201709 230.0",,,,,,"8.00","92.45","0","0.0","12"
"201M9232","코스피200 C 201709 232.5",,,,,,"8.00","89.95","0","0.0","0"
"201M9235","코스피200 C 201709 235.0",,,,,,"8.00","87.45","0","0.0","2"
"201M9237","코스피200 C 201709 237.5",,,,,,"8.00","85.00","0","0.0","0"
"201M9240","코스피200 C 201709 240.0",,,,,,"8.00","82.50","0","0.0","13"
"201M9242","코스피200 C 201709 242.5",,,,,,"8.00","80.00","0","0.0","0"
"201M9245","코스피200 C 201709 245.0",,,,,,"8.00","77.50","0","0.0","1"
"201M9247","코스피200 C 201709 247.5",,,,,,"8.00","75.00","0","0.0","5"
"201M9250","코스피200 C 201709 250.0",,,,,,"8.00","72.50","0","0.0","202"
"201M9252","코스피200 C 201709 252.5",,,,,,"8.00","70.00","0","0.0","3"
"201M9255","코스피200 C 201709 255.0",,,,,,"8.00","67.50","0","0.0","16"
"201M9257","코스피200 C 201709 257.5",,,,,,"8.00","65.00","0","0.0","4"
"201M9260","코스피200 C 201709 260.0",,,,,,"8.00","62.50","0","0.0","2102"
"201M9262","코스피200 C 201709 262.5",,,,,,"8.00","60.05","0","0.0","4"
"201M9265","코스피200 C 201709 265.0",,,,,,"8.00","57.55","0","0.0","821"
"201M9267","코스피200 C 201709 267.5",,,,,,"8.00","55.05","0","0.0","10"
"201M9270","코스피200 C 201709 270.0",,,,,,"8.00","52.55","0","0.0","6712"
"201M9272","코스피200 C 201709 272.5",,,,,,"8.00","50.05","0","0.0","4"
"201M9275","코스피200 C 201709 275.0","47.05","-0.30","47.05","47.05","47.05","16.00","47.05","1","12.0","2314"
"201M9277","코스피200 C 201709 277.5",,,,,,"8.00","45.05","0","0.0","27"
"201M9280","코스피200 C 201709 280.0",,,,,,"8.00","42.55","0","0.0","4921"
"201M9282","코스피200 C 201709 282.5",,,,,,"8.00","40.05","0","0.0","27"
"201M9285","코스피200 C 201709 285.0",,,,,,"8.00","37.55","0","0.0","877"
"201M9287","코스피200 C 201709 287.5",,,,,,"8.00","35.10","0","0.0","227"
"201M9290","코스피200 C 201709 290.0","32.50","0.50","32.15","32.50","31.95","16.00","32.50","22","176.0","7762"
"201M9292","코스피200 C 201709 292.5","30.00","0.10","29.40","30.00","29.40","12.00","30.00","8","59.0","663"
"201M9295","코스피200 C 201709 295.0","26.95","0.55","27.05","27.05","26.95","14.00","26.95","2","14.0","4198"
"201M9297","코스피200 C 201709 297.5","24.95","0.95","24.95","24.95","24.95","14.00","24.95","3","19.0","1907"
"201M9300","코스피200 C 201709 300.0","22.70","0.70","22.20","22.70","22.20","14.00","22.70","2","11.0","8626"
"201M9302","코스피200 C 201709 302.5",,,,,,"8.00","20.15","0","0.0","90"
"201M9305","코스피200 C 201709 305.0","17.65","0.15","17.65","17.65","17.65","12.00","17.65","6","26.0","6200"
"201M9307","코스피200 C 201709 307.5",,,,,,"8.00","15.35","0","0.0","330"
"201M9310","코스피200 C 201709 310.0","13.50","0.65","13.45","13.50","13.45","10.00","13.50","2","7.0","3371"
"201M9312","코스피200 C 201709 312.5","11.00","-0.15","11.00","11.00","11.00","10.00","11.00","3","8.0","1835"
"201M9315","코스피200 C 201709 315.0","9.35","0.64","9.14","9.36","8.89","10.00","9.35","75","171.0","2910"
"201M9317","코스피200 C 201709 317.5","7.70","0.48","7.68","7.70","7.68","9.00","7.70","2","4.0","1308"
"201M9320","코스피200 C 201709 320.0","6.00","0.01","5.95","6.02","5.60","9.00","6.00","257","369.0","1721"
"201M9322","코스피200 C 201709 322.5","4.58","0.01","4.48","4.58","4.25","9.00","4.58","220","242.0","1011"
"201M9325","코스피200 C 201709 325.0","3.38","-0.06","3.35","3.42","3.13","9.00","3.38","384","314.0","5759"
"201M9327","코스피200 C 201709 327.5","2.47","-0.02","2.56","2.56","2.28","9.00","2.47","729","434.0","3810"
"201M9330","코스피200 C 201709 330.0","1.76","-0.01","1.78","1.78","1.63","9.00","1.76","3114","1321.0","13885"
"201M9332","코스피200 C 201709 332.5","1.21","-0.01","1.23","1.23","1.14","9.00","1.21","2303","679.0","6607"
"201M9335","코스피200 C 201709 335.0","0.84","0.00","0.87","0.87","0.78","9.00","0.84","1951","395.0","9202"
"201M9337","코스피200 C 201709 337.5","0.55","0.00","0.57","0.57","0.53","9.00","0.55","2065","283.0","7070"
"201M9340","코스피200 C 201709 340.0","0.35","-0.03","0.38","0.39","0.35","9.00","0.35","1910","177.0","12608"
"201M9342","코스피200 C 201709 342.5","0.25","-0.02","0.26","0.26","0.23","9.00","0.25","474","29.0","2582"
"201M9345","코스피200 C 201709 345.0","0.17","-0.01","0.16","0.17","0.16","9.00","0.17","185","8.0","1436"
"201M9347","코스피200 C 201709 347.5","0.10","-0.01","0.11","0.11","0.10","9.00","0.10","159","4.0","2245"
"201M9350","코스피200 C 201709 350.0","0.07","-0.01","0.07","0.07","0.06","9.00","0.07","308","5.0","1806"
"201M9352","코스피200 C 201709 352.5","0.04","0.03","0.04","0.05","0.04","9.00","0.04","260","3.0","232"
"201MA247","코스피200 C 201710 247.5",,,,,,"8.00","75.25","0","0.0","0"
"201MA250","코스피200 C 201710 250.0",,,,,,"8.00","72.75","0","0.0","0"
"201MA252","코스피200 C 201710 252.5",,,,,,"8.00","70.25","0","0.0","0"
