종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201G2215","코스피200 C 201202 215.0","40.85","-3.10","42.35","42.70","40.50","56.00","40.85","315","1299.0","4683"
"201G2217","코스피200 C 201202 217.5","38.55","-2.85","38.50","38.55","38.50","56.00","38.55","2","8.0","247"
"201G2220","코스피200 C 201202 220.0","35.70","-3.35","36.60","36.60","35.70","48.00","35.70","150","555.0","3484"
"201G2222","코스피200 C 201202 222.5","33.50","-2.90","33.80","33.80","33.10","56.00","33.50","3","10.0","783"
"201G2225","코스피200 C 201202 225.0","31.00","-3.55","31.30","31.85","30.90","48.00","31.00","326","1014.0","694"
"201G2227","코스피200 C 201202 227.5","28.60","-2.30","30.00","30.00","28.60","40.00","28.60","6","18.0","448"
"201G2230","코스피200 C 201202 230.0","26.05","-3.10","27.10","27.65","25.75","40.00","26.05","62","167.0","1005"
"201G2232","코스피200 C 201202 232.5","23.60","-3.00","23.70","23.70","23.60","40.00","23.60","5","12.0","1164"
"201G2235","코스피200 C 201202 235.0","21.15","-3.00","23.50","23.60","20.90","36.00","21.15","221","487.0","3350"
"201G2237","코스피200 C 201202 237.5","18.90","-3.10","22.00","22.00","18.50","36.00","18.90","158","306.0","4488"
"201G2240","코스피200 C 201202 240.0","16.55","-2.80","18.35","18.60","16.00","34.00","16.55","915","1570.0","12378"
"201G2242","코스피200 C 201202 242.5","14.20","-3.00","16.10","16.30","13.90","32.00","14.20","692","1049.0","10121"
"201G2245","코스피200 C 201202 245.0","11.85","-3.20","14.40","14.45","11.50","28.00","11.85","1728","2195.0","24210"
"201G2247","코스피200 C 201202 247.5","9.90","-3.05","11.85","11.90","9.45","28.00","9.90","3434","3552.0","18390"
"201G2250","코스피200 C 201202 250.0","7.90","-2.75","10.00","10.00","7.45","27.00","7.90","12061","10111.0","27788"
"201G2252","코스피200 C 201202 252.5","5.80","-2.85","8.20","8.20","5.70","23.50","5.80","29632","19514.0","19871"
"201G2255","코스피200 C 201202 255.0","4.25","-2.60","6.60","6.60","4.15","22.50","4.25","63397","31377.0","64521"
"201G2257","코스피200 C 201202 257.5","3.00","-2.10","4.60","4.60","2.90","22.00","3.00","117579","41861.0","45297"
"201G2260","코스피200 C 201202 260.0","2.08","-1.62","3.10","3.25","1.91","22.00","2.08","749841","183632.0","70764"
"201G2262","코스피200 C 201202 262.5","1.32","-1.37","2.13","2.20","1.21","21.50","1.32","858254","141503.0","86585"
"201G2265","코스피200 C 201202 265.0","0.78","-0.96","1.22","1.40","0.73","21.00","0.78","941166","96475.0","137698"
"201G2267","코스피200 C 201202 267.5","0.45","-0.72","0.92","0.94","0.42","20.90","0.45","1092735","67936.0","147067"
"201G2270","코스피200 C 201202 270.0","0.25","-0.48","0.54","0.54","0.25","20.80","0.25","645571","23567.0","69809"
"201G2272","코스피200 C 201202 272.5","0.14","-0.28","0.30","0.32","0.14","20.90","0.14","992956","21633.0","174545"
"201G3200","코스피200 C 201203 200.0","56.75","-2.05","57.50","59.00","56.35","48.00","56.75","26","149.0","1977"
"201G3202","코스피200 C 201203 202.5",,,,,,"21.90","53.45","0","0.0","2"
"201G3205","코스피200 C 201203 205.0",,,,,,"21.90","50.95","0","0.0","8"
"201G3207","코스피200 C 201203 207.5",,,,,,"21.90","48.50","0","0.0","0"
