종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일정산가,거래량,거래대금,미결제약정
"201J8240","코스피200 C 201408 240.0","24.10","0.20","25.35","25.70","24.05","76.00","24.10","729","8905.0","1608"
"201J8242","코스피200 C 201408 242.5","21.35","-0.05","21.85","21.85","21.35","64.00","21.35","2","22.0","241"
"201J8245","코스피200 C 201408 245.0","19.35","0.75","19.35","19.35","19.35","64.00","19.35","1","10.0","363"
"201J8247","코스피200 C 201408 247.5","17.50","1.00","17.50","17.50","17.50","60.00","17.50","1","9.0","150"
"201J8250","코스피200 C 201408 250.0","14.10","0.40","15.20","15.20","14.10","48.00","14.10","22","158.0","468"
"201J8252","코스피200 C 201408 252.5","11.85","0.35","11.85","11.85","11.85","44.00","11.85","1","6.0","665"
"201J8255","코스피200 C 201408 255.0","9.25","-0.15","9.60","10.70","9.25","36.00","9.25","77","386.0","2224"
"201J8257","코스피200 C 201408 257.5","6.65","-0.40","7.10","8.25","6.50","29.00","6.65","697","2553.0","4435"
"201J8260","코스피200 C 201408 260.0","4.20","-0.35","4.60","5.90","4.05","22.00","4.20","4757","11611.0","10197"
"201J8262","코스피200 C 201408 262.5","2.00","-0.39","2.45","3.55","1.86","15.00","2.00","90077","111438.0","23287"
"201J8265","코스피200 C 201408 265.0","0.56","-0.31","0.92","1.56","0.48","12.00","0.56","357776","164962.0","39004"
"201J8267","코스피200 C 201408 267.5","0.12","-0.16","0.28","0.50","0.10","12.00","0.12","462112","61601.0","48225"
"201J8270","코스피200 C 201408 270.0","0.04","-0.07","0.11","0.19","0.03","14.00","0.04","281176","13374.0","57751"
"201J8272","코스피200 C 201408 272.5","0.02","-0.03","0.05","0.10","0.01","17.00","0.02","127343","3209.0","50178"
"201J8275","코스피200 C 201408 275.0","0.01","-0.02","0.02","0.07","0.01","19.00","0.01","43443","779.0","36439"
"201J8277","코스피200 C 201408 277.5","0.01","0.00","0.02","0.05","0.01","22.00","0.01","33395","370.0","32326"
